Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,Mz_L1
       0.4645, 0.0085048051551, 0.193298205733, 0.303581655025, 336.598419189, -254.178909302, 5393.19238281, -8.40944385529, 4.87646865845
        0.465, 0.00889915507287, 0.193204522133, 0.303843945265, 344.997528076, -255.891311646,  5390.7890625, -7.28750801086, 4.85575294495
       0.4655, 0.00929162744433, 0.193119138479, 0.304103165865, 354.405517578, -257.631561279, 5388.51367188, -6.15407180786, 4.86583948135
        0.466, 0.00967798661441, 0.192944929004, 0.304354906082, 364.643127441, -259.29510498, 5386.44873047, -5.07857275009, 4.87574481964
       0.4665, 0.0100547028705, 0.192853376269, 0.304607629776, 375.496673584, -260.896759033, 5383.86425781, -4.05870866776, 4.96336889267
        0.467, 0.0104159237817, 0.192762613297, 0.304857075214, 386.660827637, -262.362518311, 5381.28515625, -3.12993693352, 5.08055877686
       0.4675, 0.0107566835359, 0.192575395107, 0.305098563433, 398.348388672, -263.674438477, 5379.21972656, -2.32249808311, 5.18643045425
        0.468, 0.0110724410042, 0.192471131682, 0.305340379477, 410.289764404, -264.805267334, 5375.95019531, -1.62588596344, 5.35812854767
       0.4685, 0.0113590788096, 0.192365214229,  0.3055780828,  421.98336792, -265.672393799, 5372.94677734, -1.09143447876, 5.55624771118
        0.469, 0.0116121927276, 0.192157611251, 0.305806845427, 433.763671875,  -266.3230896, 5369.80517578, -0.683165550232, 5.71717977524
       0.4695, 0.0118291331455, 0.19202272594, 0.306034713984, 445.267578125, -266.680480957, 5366.41601562, -0.442133933306, 5.93646621704
         0.47, 0.0120091605932, 0.191889226437, 0.306257277727, 456.417938232, -266.749420166, 5362.60693359, -0.360722690821, 6.15960836411
       0.4705, 0.0121512990445, 0.191658645868, 0.306470125914, 467.121917725, -266.522796631, 5358.64892578, -0.411169797182, 6.33245515823
        0.471, 0.0122563075274, 0.191490620375, 0.306680679321, 477.404693604, -265.98147583, 5355.30126953, -0.633704125881, 6.53929805756
       0.4715, 0.0123254451901, 0.191331699491, 0.306885123253, 487.515838623,  -265.1769104, 5350.95068359, -0.9729565382, 6.72590923309
        0.472, 0.0123604796827, 0.191089972854, 0.307079672813, 497.096282959, -264.065673828, 5347.09960938, -1.45775330067, 6.85465145111
       0.4725, 0.0123630492017, 0.190908744931, 0.307271242142, 506.532958984, -262.726837158, 5343.54638672, -2.05730891228, 6.99019861221
        0.473, 0.0123340887949, 0.190736889839, 0.307456493378,  515.90411377, -261.166748047, 5339.85986328, -2.75235366821, 7.09462690353
       0.4735, 0.0122758829966, 0.190498545766, 0.307632088661, 525.106384277, -259.399414062, 5336.34765625, -3.55037283897, 7.13640546799
        0.474, 0.01218965929, 0.190320074558, 0.307804644108, 534.237854004, -257.518371582, 5333.00439453, -4.39660739899, 7.17060995102
       0.4745, 0.0120763108134, 0.190147846937, 0.307971030474, 543.309631348, -255.51210022, 5330.57519531, -5.31735897064, 7.18101453781
        0.475, 0.0119374487549, 0.189981356263, 0.308131307364, 552.533996582, -253.464630127, 5327.50830078, -6.2534570694, 7.15599441528
       0.4755, 0.0117743955925, 0.189744442701, 0.308282196522, 561.487915039, -251.380813599, 5325.13867188, -7.20057916641, 7.06439161301
        0.476, 0.0115885427222, 0.189574569464, 0.308430671692, 570.344665527, -249.339431763, 5323.39453125, -8.14335441589, 6.98605918884
       0.4765, 0.0113801164553, 0.189418971539, 0.30857360363, 579.175598145, -247.377563477, 5321.29345703, -9.03853702545, 6.88607978821
        0.477, 0.0111502464861, 0.189265534282, 0.308710932732, 587.567016602, -245.495239258, 5319.61230469, -9.89761161804, 6.77217674255
       0.4775, 0.0108989821747, 0.189104989171, 0.308842658997, 595.668029785, -243.796264648, 5317.91748047, -10.6656780243, 6.63753414154
        0.478, 0.0106255952269, 0.188948363066, 0.308968961239,  603.24420166, -242.26222229, 5316.81054688, -11.3526544571,   6.499355793
       0.4785, 0.0103299776092, 0.18873886764, 0.309086561203,  610.41204834, -240.947235107, 5314.89746094, -11.9338541031, 6.32329320908
        0.479, 0.0100116152316, 0.188582777977, 0.309201806784, 616.643859863, -239.870040894, 5313.25976562, -12.3855066299, 6.17765331268
       0.4795, 0.00967011600733, 0.188432320952, 0.309311449528, 621.940673828, -239.038024902, 5311.99072266, -12.7295589447, 6.04396104813
         0.48, 0.0093051455915, 0.188279047608, 0.309415340424, 626.471130371, -238.49836731, 5309.81933594, -12.9068384171,   5.912981987
       0.4805, 0.0089172301814, 0.188124269247, 0.30951333046, 629.688293457, -238.190322876, 5307.91259766, -12.971244812, 5.79867982864
        0.481, 0.00850742682815, 0.187967509031, 0.309605330229,  631.85760498, -238.179122925, 5305.72900391, -12.8744935989, 5.69482851028
       0.4815, 0.00807666685432, 0.187800049782, 0.309691220522, 632.831420898, -238.413925171, 5303.75830078, -12.6410274506, 5.60729408264
        0.482, 0.00762744015083, 0.187572419643, 0.309767395258, 632.695861816, -238.878692627, 5301.05322266, -12.274392128, 5.50147199631
       0.4825, 0.00716262776405, 0.187418177724, 0.309841305017, 631.266113281, -239.580963135, 5298.41894531, -11.7621326447, 5.44488239288
        0.483, 0.0066852234304, 0.18727324903, 0.309909343719, 628.570007324, -240.462753296, 5296.31933594, -11.1541900635, 5.41537666321
       0.4835, 0.0061986874789, 0.187129795551, 0.309971660376,  625.01550293, -241.533432007, 5293.18701172, -10.4275360107, 5.39602947235
        0.484, 0.00570671260357, 0.186989396811,  0.3100284338,  620.17364502, -242.70715332, 5290.60449219, -9.62163925171, 5.39148807526
       0.4845, 0.00521335471421, 0.186853468418, 0.310079842806, 614.410400391, -244.003219604, 5287.91503906, -8.7576713562, 5.39634990692
        0.485, 0.00472183339298, 0.186719536781, 0.310126304626, 607.819519043, -245.372055054, 5285.49853516, -7.83308315277, 5.40913820267
       0.4855, 0.00423568673432, 0.186584413052, 0.310167938471, 600.439086914, -246.747329712, 5282.74267578, -6.91689538956, 5.43160772324
        0.486, 0.00375811569393, 0.18646030128, 0.310205221176, 592.514526367, -248.150390625, 5280.22314453, -5.98251628876, 5.45090436935
       0.4865, 0.00329140736721, 0.186342805624, 0.310238391161,  584.00567627, -249.500747681,  5278.6015625, -5.10012245178, 5.48218679428
        0.487, 0.00283762114123, 0.186234533787, 0.310267746449, 575.359863281, -250.799163818, 5276.09570312, -4.26336193085, 5.51111030579
       0.4875, 0.00239827320911, 0.186133772135, 0.31029355526, 566.161499023, -251.96824646, 5274.45214844, -3.49869012833, 5.54631567001
        0.488, 0.00197496032342, 0.186043143272, 0.310315996408, 556.645141602, -253.013931274, 5272.93115234, -2.83450913429,   5.582924366
       0.4885, 0.001568310312, 0.185957685113, 0.310335278511, 546.778930664, -253.898269653, 5271.63623047, -2.25398683548, 5.61924314499
        0.489, 0.00117928418331, 0.185877740383, 0.310351520777, 536.317687988, -254.550521851, 5270.18798828, -1.81217730045,  5.6622800827
       0.4895, 0.00080881989561, 0.185743615031, 0.310361683369, 525.422973633, -255.014160156, 5268.84619141, -1.46859097481, 5.66397380829
         0.49, 0.000457495189039, 0.185669913888, 0.310371994972, 513.788024902, -255.228942871, 5268.32275391, -1.27111816406,  5.7053565979
       0.4905, 0.000125923761516, 0.185604944825, 0.310379564762, 501.878662109, -255.232223511, 5266.70703125, -1.21101951599, 5.74315786362
        0.491, -0.00018538167933, 0.185534492135, 0.310384213924, 489.409820557, -254.985137939, 5265.76855469, -1.27670228481, 5.78225421906
       0.4915, -0.000475453125546, 0.185463920236, 0.310385853052, 476.610168457, -254.516494751, 5264.76660156,   -1.49041152, 5.82241249084
        0.492, -0.000743579410482, 0.185391530395, 0.310384631157, 463.499237061, -253.835510254, 5263.65039062, -1.80730199814, 5.85953855515
       0.4925, -0.000988294254057, 0.185317143798, 0.310380429029,  449.83694458, -252.902160645, 5262.24755859, -2.26051211357, 5.90286684036
        0.493, -0.00120774330571, 0.185241520405, 0.310373276472, 435.800872803, -251.802246094, 5260.64892578, -2.78972578049, 5.93599843979
       0.4935, -0.00140025070868, 0.185164362192, 0.310363143682, 421.173095703, -250.507980347, 5259.69628906, -3.41321015358,   5.973777771
        0.494, -0.00156385044102, 0.185088068247, 0.310350060463, 406.299865723, -249.079391479, 5257.42089844, -4.10778188705, 6.00230264664
       0.4945, -0.00169686344452, 0.185007676482, 0.310334056616, 391.079956055, -247.528182983, 5255.72851562, -4.84255456924, 6.02453374863
        0.495, -0.0017978369724,  0.1849296242, 0.310315042734, 375.851348877, -245.904937744, 5253.90332031, -5.62993526459, 6.04563426971
       0.4955, -0.00186608021613, 0.184853881598, 0.310293138027, 360.771911621, -244.250473022, 5251.87304688, -6.41217708588, 6.05615282059
        0.496, -0.00190081237815, 0.184779018164, 0.310268372297,   345.7159729, -242.545394897, 5249.70800781, -7.20640087128, 6.06810379028
       0.4965, -0.00190150749404, 0.184705853462, 0.310240745544, 330.981658936, -240.898773193, 5247.42236328, -7.95976734161, 6.06120872498
        0.497, -0.00186822982505, 0.184635162354, 0.310210198164, 316.400970459, -239.299407959, 5245.95654297, -8.67904853821, 6.05515146255
       0.4975, -0.0018011451466, 0.18456928432, 0.310176849365, 302.223266602, -237.821640015, 5243.36669922, -9.35182476044, 6.03443574905
        0.498, -0.0017005718546, 0.184501335025, 0.310140699148, 288.318695068, -236.48109436, 5241.60009766, -9.94610214233, 6.00347137451
       0.4985, -0.00156715197954, 0.184436008334, 0.310101628304, 274.930969238, -235.310058594, 5239.92822266, -10.4834604263, 5.96927499771
        0.499, -0.00140250904951, 0.184370592237, 0.310059696436, 262.153503418, -234.348129272, 5238.23681641, -10.9079875946, 5.92095565796
       0.4995, -0.00120848207735, 0.184298813343, 0.310014665127, 249.846633911, -233.550415039, 5236.69091797, -11.2475252151, 5.87458753586
          0.5, -0.00098731124308, 0.184208601713, 0.30996581912, 238.341110229, -232.998657227, 5235.17285156, -11.4640789032, 5.81039237976
       0.5005, -0.000741522700991, 0.184099838138, 0.309912323952, 227.501556396, -232.653411865, 5234.61962891, -11.5645532608, 5.75035858154
        0.501, -0.000473970983876, 0.183980226517, 0.309853643179, 217.485702515, -232.546661377, 5233.04589844, -11.5600767136, 5.68044996262
       0.5015, -0.000187524652574, 0.183846965432, 0.309789478779, 208.166290283, -232.660858154, 5232.28515625, -11.4232158661, 5.60526800156
        0.502, 0.00011512733181, 0.183709621429, 0.309719622135, 199.760848999, -232.98348999, 5231.59912109, -11.1974411011, 5.53256559372
       0.5025, 0.000430874264566, 0.183576568961, 0.30964422226, 192.300430298, -233.527893066, 5230.64941406, -10.8390703201, 5.45103120804
        0.503, 0.000756862806156, 0.183437764645, 0.309563159943, 185.570571899, -234.200881958, 5229.75634766, -10.4019584656, 5.37660169601
       0.5035, 0.0010904999217, 0.183297649026, 0.309476584196, 179.903945923, -235.051269531, 5228.59570312, -9.86333751678, 5.29102659225
        0.504, 0.00142942368984, 0.183157235384, 0.309384524822, 175.169189453, -236.009963989, 5228.11523438, -9.24366569519, 5.21392822266
       0.5045, 0.00177134375554, 0.183021038771, 0.309287160635, 171.404312134, -237.069137573, 5226.42382812, -8.57918643951, 5.13656425476
        0.505, 0.00211442168802, 0.182884275913, 0.309184640646, 168.458847046, -238.19871521, 5225.21826172, -7.85220098495, 5.06205224991
       0.5055, 0.00245742266998, 0.182751372457, 0.30907702446, 166.495620728, -239.36076355, 5224.01171875, -7.12519454956, 5.00027036667
        0.506, 0.0027990269009, 0.182692170143, 0.308968186378, 165.426101685, -240.551956177, 5222.12988281, -6.36873579025, 4.97784948349
       0.5065, 0.00313836545683, 0.182565614581, 0.308850973845, 165.044525146, -241.668136597, 5220.38623047, -5.63870239258, 4.93198823929
        0.507, 0.00347507256083, 0.182436332107, 0.308729082346, 165.550811768, -242.741409302, 5218.17236328, -4.92256355286, 4.88507461548
       0.5075, 0.00380900362507, 0.182313904166, 0.308602780104, 166.813140869, -243.715774536, 5216.55810547, -4.2399764061, 4.84990692139
        0.508, 0.00413989787921, 0.182199209929, 0.308472216129, 168.767105103, -244.563812256, 5213.87158203, -3.63696789742, 4.82593870163
       0.5085, 0.00446768756956, 0.182154238224, 0.308340996504, 171.231704712, -245.285003662, 5211.65869141, -3.08491659164, 4.84717178345
        0.509, 0.00479253102094, 0.182055279613, 0.308202326298, 174.423202515, -245.841247559, 5209.78759766, -2.6450817585, 4.84879732132
       0.5095, 0.00511437980458, 0.181952029467, 0.308059692383,  178.27041626, -246.259414673, 5207.21826172, -2.28330612183, 4.85647821426
         0.51, 0.0054332409054, 0.181855008006, 0.307913333178, 182.425048828, -246.479522705, 5205.29052734, -2.04847836494, 4.88285636902
       0.5105, 0.00574886333197, 0.181764423847, 0.307763278484, 187.155548096, -246.544219971, 5203.13623047, -1.92328083515,  4.9207239151
        0.511, 0.00606094533578, 0.181682214141, 0.307609707117, 192.354431152, -246.423294067, 5201.66308594, -1.9048640728, 4.97577047348
       0.5115, 0.00636880565435, 0.181671902537, 0.307456254959, 197.845550537, -246.085037231, 5199.56005859, -2.01776123047, 5.08762025833
        0.512, 0.00667136674747, 0.181589260697, 0.307295620441, 203.682373047, -245.584030151,  5197.8984375, -2.20546889305, 5.16274785995
       0.5125, 0.00696793710813, 0.181499615312, 0.307131379843, 209.875274658, -244.878067017, 5196.85498047, -2.51446723938, 5.25212812424
        0.513, 0.00725714862347, 0.181421011686, 0.306963771582, 216.449325562, -244.018829346, 5194.88916016, -2.89429020882, 5.34868526459
       0.5135, 0.00753759872168, 0.181406483054, 0.306796312332, 223.054016113, -242.992843628, 5193.73095703, -3.35849714279, 5.48441791534
        0.514, 0.0078075286001, 0.181319966912, 0.306621581316, 230.060958862, -241.841629028, 5192.28613281, -3.88978862762, 5.58228158951
       0.5145, 0.00806554965675, 0.181223854423, 0.306443184614, 237.434051514, -240.600219727, 5191.10009766, -4.45796871185, 5.67339706421
        0.515, 0.00830999389291, 0.18112975359, 0.306261152029, 245.016372681, -239.252059937, 5189.49658203, -5.08681964874, 5.76204872131
       0.5155, 0.00853910390288,  0.1811093539, 0.306079059839, 252.807952881, -237.886917114, 5187.80615234, -5.71729946136, 5.87730407715
        0.516, 0.00875140074641, 0.181013971567, 0.305889517069, 260.970581055, -236.492294312, 5186.73681641, -6.37471485138, 5.94450950623
       0.5165, 0.0089456718415, 0.180910736322, 0.305696040392, 269.494720459, -235.110412598, 5184.36474609, -7.02317428589, 5.99498510361
        0.517, 0.00912093929946, 0.180805414915, 0.305498689413, 278.086547852, -233.759475708, 5182.58544922, -7.63560533524, 6.02744913101
       0.5175, 0.00927644595504, 0.180779844522, 0.305301070213, 286.829986572, -232.455947876, 5180.47021484, -8.22810935974,  6.0899977684
        0.518, 0.00941174663603, 0.18067574501, 0.305095642805, 295.916992188, -231.256332397, 5178.04248047, -8.74446105957, 6.08761405945
       0.5185, 0.00952697359025, 0.18056024611, 0.304885983467, 305.015045166, -230.123443604, 5175.46533203, -9.21298027039, 6.06651592255
        0.519, 0.00962230656296, 0.18051289022, 0.304675638676, 314.174560547, -229.138336182, 5172.44482422, -9.59386825562, 6.06242275238
       0.5195, 0.00969826243818, 0.180405750871, 0.304457813501, 323.526062012, -228.29675293, 5170.12890625, -9.89656162262, 5.99950695038
         0.52, 0.00975565612316, 0.18029025197, 0.304235756397, 332.988586426, -227.597869873, 5166.59912109, -10.1216430664, 5.92090559006
       0.5205, 0.00979562755674, 0.180241733789, 0.304013043642, 342.376434326, -227.097442627, 5163.63330078, -10.2397737503, 5.85733222961
        0.521, 0.00981898698956, 0.180136263371, 0.303782939911, 351.795410156, -226.753890991, 5160.83984375, -10.2917661667, 5.74850702286
       0.5215, 0.00982723291963, 0.180024638772, 0.303548783064,  361.36340332, -226.613937378, 5157.49609375, -10.2324151993, 5.62693786621
        0.522, 0.00982167478651, 0.17998573184, 0.303314268589, 370.700317383, -226.622299194, 5154.66943359, -10.1017284393, 5.53768491745
       0.5225, 0.00980334170163, 0.179889798164, 0.303072541952, 379.944641113, -226.802963257, 5151.55322266, -9.88131141663, 5.40950250626
        0.523, 0.00977369397879, 0.179785847664, 0.30282703042, 389.083679199, -227.152099609, 5149.20751953, -9.57173538208, 5.27926921844
       0.5235, 0.0097337840125, 0.179765373468, 0.302581787109, 397.925842285, -227.605545044, 5146.14697266, -9.2068529129, 5.19983482361
        0.524, 0.00968465674669, 0.179677933455, 0.302329361439, 406.564239502, -228.209503174,   5143.515625, -8.75689315796, 5.08174991608
       0.5245, 0.00962691381574, 0.179581865668, 0.302073359489,  414.87286377, -228.896835327, 5141.49902344, -8.27270507812, 4.97494888306
        0.525, 0.00956118199974, 0.179575413465, 0.301818281412, 422.921417236, -229.656311035, 5138.56982422, -7.74252510071, 4.92966508865
       0.5255, 0.00948789156973, 0.179493322968, 0.301555901766, 430.588226318, -230.45980835,   5136.390625, -7.17104959488,  4.8479681015
        0.526, 0.00940711982548, 0.179459199309, 0.30129301548, 437.701080322, -231.273330688, 5133.81005859, -6.59879302979, 4.81737279892
       0.5265, 0.00931905116886, 0.179370224476, 0.30102404952, 444.512084961, -232.11114502, 5131.53613281, -5.99836683273, 4.76770401001
        0.527, 0.00922358781099, 0.179283648729, 0.30075186491, 450.754852295, -232.885620117, 5128.76318359, -5.42977619171, 4.73646688461
       0.5275, 0.00912085454911, 0.179275587201, 0.300480514765, 456.397735596, -233.636703491, 5125.78417969, -4.87149715424, 4.76777076721
        0.528, 0.00901033077389, 0.179183185101, 0.300201624632, 461.537902832, -234.323348999, 5123.48681641, -4.35358047485, 4.76750516891
       0.5285, 0.00889192894101, 0.179089739919, 0.29991927743, 466.187011719, -234.904510498, 5119.82373047, -3.89618515968, 4.78755474091
        0.529, 0.00876598339528, 0.179075807333, 0.29963773489, 470.254241943, -235.410095215, 5116.77880859, -3.47835874557, 4.86418008804
       0.5295, 0.00863181147724, 0.178973853588, 0.299348086119, 473.770172119, -235.778411865, 5113.38330078, -3.15141797066, 4.91028738022
         0.53, 0.00849003344774, 0.178926542401, 0.299057662487,  476.88079834, -236.029937744, 5109.75585938, -2.8785161972, 4.99931621552
       0.5305, 0.00834071543068, 0.17881526053, 0.29876023531, 479.479034424, -236.112014771, 5106.05859375, -2.69620728493, 5.06212520599
        0.531, 0.00818474683911, 0.17875674367, 0.298461824656, 481.495452881, -236.054214478, 5101.88818359, -2.59056472778, 5.16735935211
       0.5315, 0.00802282430232, 0.178641840816, 0.298156172037, 483.134429932, -235.861694336, 5098.55175781, -2.56246566772, 5.24128055573
