Time,AVz,Ay,Steer_SW
       25.275, 0.0802718997002, 0.00247208937071, -1.3043807745
         25.3, 0.0332380309701, 0.000898074591532, -1.61036384106
       25.325, -0.0145534062758, -0.000610125542153, -1.91359305382
        25.35, -0.0628512874246, -0.00206881668419, -2.21358823776
       25.375, -0.111539468169, -0.00348755111918, -2.50986909866
         25.4, -0.160699829459, -0.00485582603142, -2.80195498466
       25.425, -0.210700660944, -0.00615962641314, -3.08936619759
        25.45, -0.262043595314, -0.00741346599534, -3.37162208557
       25.475, -0.314949303865, -0.00866718683392, -3.6482424736
         25.5, -0.36900562048, -0.0099886348471, -3.91874670982
       25.525, -0.423053443432, -0.0114321289584, -4.18265485764
        25.55, -0.475891321898, -0.0130008421838, -4.43948698044
       25.575, -0.527108728886, -0.0145718762651, -4.68876218796
         25.6, -0.576728820801, -0.0160842835903, -4.92999982834
       25.625, -0.624855518341, -0.0175336319953, -5.16275835037
        25.65, -0.671548545361, -0.018932076171, -5.3867430687
       25.675, -0.716823577881, -0.0202913600951, -5.6016998291
         25.7, -0.760675132275, -0.0216175373644, -5.80737161636
       25.725, -0.80309253931, -0.0229106359184, -6.0035033226
        25.75, -0.844064831734, -0.0241663530469, -6.1898393631
       25.775, -0.883579671383, -0.0253782831132, -6.36612415314
         25.8, -0.921619236469, -0.0265398528427, -6.53210163116
       25.825, -0.95815628767, -0.0276455879211, -6.68751621246
        25.85, -0.993152141571, -0.0286917742342, -6.83211231232
       25.875, -1.02655601501, -0.0296764299273, -6.96563386917
         25.9, -1.05830645561, -0.0305990409106, -7.08782577515
       25.925, -1.08833301067, -0.0314601026475, -7.19843196869
        25.95, -1.11656057835, -0.032260581851, -7.29719686508
       25.975, -1.14291191101, -0.0330014564097, -7.38386487961
           26, -1.16730999947, -0.0336828790605, -7.45817995071
       26.025, -1.18967533112, -0.0343052409589, -7.51988649368
        26.05, -1.2099429369, -0.0348691642284, -7.56872940063
       26.075, -1.2280510664, -0.0353725776076, -7.60445213318
         26.1, -1.24393963814, -0.035814229399, -7.62683296204
       26.125, -1.2575558424, -0.0361932069063, -7.63589286804
        26.15, -1.26886820793, -0.0365103706717, -7.63176441193
       26.175, -1.2778519392, -0.0367632396519, -7.61457872391
         26.2, -1.28449451923, -0.0369520485401, -7.58446836472
       26.225, -1.28879642487, -0.0370766110718, -7.54156589508
        26.25, -1.2907679081, -0.0371362529695, -7.48600244522
       26.275, -1.29041302204, -0.0371293947101, -7.4179110527
         26.3, -1.28773784637, -0.037057030946, -7.33742284775
       26.325, -1.28276050091, -0.036915499717, -7.24467086792
        26.35, -1.2754997015, -0.036702811718, -7.13978624344
       26.375, -1.26597034931, -0.0364192277193, -7.02290201187
         26.4, -1.25418269634, -0.0360665544868, -6.89414978027
       26.425, -1.24014306068, -0.035647302866, -6.7536611557
        26.45, -1.22385692596, -0.035163898021, -6.60156917572
       26.475, -1.20533072948, -0.0346181504428, -6.43800544739
         26.5, -1.18457388878, -0.0340110398829, -6.2631020546
       26.525, -1.16160023212, -0.0333427488804, -6.07699108124
        26.55, -1.13642716408, -0.032612927258, -5.87980890274
       26.575, -1.10909748077, -0.0318325012922, -5.67183828354
         26.6, -1.07987046242, -0.0310382898897, -5.45355558395
       26.625, -1.04907810688, -0.0302077829838, -5.22544956207
        26.65, -1.0168749094, -0.0293217431754, -4.98800897598
       26.675, -0.983304738998, -0.0283776856959, -4.7417216301
         26.7, -0.94836640358, -0.0273803845048, -4.48707723618
       26.725, -0.91204637289, -0.0263357628137, -4.22456359863
        26.75, -0.874336540699, -0.025248317048, -3.95466995239
       26.775, -0.835242092609, -0.0241205412894, -3.6778845787
         26.8, -0.794783711433, -0.022953370586, -3.39469623566
       26.825, -0.752997398376, -0.0217474047095, -3.10559344292
        26.85, -0.7099827528, -0.0205211266875, -2.81106495857
       26.875, -0.665988087654, -0.019283907488, -2.51159954071
         26.9, -0.621225714684, -0.0180209577084, -2.20768547058
       26.925, -0.575805783272, -0.0167251415551, -1.89981150627
        26.95, -0.529778122902, -0.0153978578746, -1.58846652508
       26.975, -0.483165979385, -0.0140438796952, -1.27413892746
           27, -0.435984402895, -0.0126678561792, -0.9573174119
       27.025, -0.388248622417, -0.011272716336, -0.638496339321
        27.05, -0.339975357056, -0.00985926296562, -0.318254172802
       27.075, -0.291181415319, -0.00842692609876, 0.00276550999843
         27.1, -0.241902217269, -0.00698289880529, 0.323917508125
       27.125, -0.192425459623, -0.00560555933043, 0.644556641579
        27.15, -0.143810510635, -0.00436247419566, 0.964037716389
       27.175, -0.0962688848376, -0.00293436273932, 1.28171551228
         27.2, -0.0482192263007, -0.00132643908728, 1.59694492817
       27.225, 0.00069979793625, 0.000227532946155, 1.90908074379
        27.25, 0.0502029433846, 0.00172934425063, 2.21747779846
       27.275, 0.100109606981, 0.00319237448275,  2.5214908123
         27.3, 0.150403931737, 0.00460905162618, 2.82047462463
       27.325, 0.201357290149, 0.00595974549651, 3.11378407478
        27.35, 0.253477871418, 0.00724596111104, 3.40077376366
       27.375, 0.307112395763, 0.00851080659777, 3.68079900742
         27.4, 0.362013310194, 0.00982301402837, 3.95321416855
       27.425, 0.417127579451, 0.0112471533939,  4.2173743248
        27.45, 0.471091777086, 0.0128079680726, 4.47263383865
       27.475, 0.523267924786, 0.0143866157159, 4.71834850311
         27.5, 0.573576152325, 0.0159037187696, 4.95397806168
       27.525, 0.622087478638, 0.0173489823937, 5.17921447754
        27.55, 0.668847382069, 0.0187343005091, 5.39378261566
       27.575, 0.71386051178, 0.0200722031295, 5.59740543365
         27.6, 0.757111608982, 0.0213693529367, 5.78980731964
       27.625, 0.798581779003, 0.0226257927716, 5.97071313858
        27.65, 0.838253796101, 0.0238367840648, 6.13984537125
       27.675, 0.876110613346, 0.0249952226877, 6.29692935944
         27.7, 0.912131130695, 0.0260937735438,  6.4416885376
       27.725, 0.946285367012, 0.0271263066679, 6.57384729385
        27.75, 0.978531897068, 0.0280885919929, 6.69312906265
       27.775, 1.00881683826, 0.0289783850312, 6.79925823212
         27.8, 1.03707516193, 0.0297950860113, 6.89195871353
       27.825, 1.06323301792, 0.0305391512811, 6.97095489502
        27.85, 1.08720612526, 0.0312105827034, 7.03597021103
       27.875, 1.10891485214, 0.0318125337362, 7.08672857285
         27.9, 1.12828266621, 0.0323444344103, 7.12295484543
       27.925, 1.14523148537, 0.0328062511981, 7.14437246323
        27.95, 1.15968990326, 0.0331981666386,  7.1507101059
       27.975, 1.17160630226, 0.0335208289325, 7.14188909531
           28, 1.18093407154, 0.0337722823024, 7.11807775497
       28.025, 1.18764126301, 0.0339526422322, 7.07946205139
        28.05, 1.19171512127, 0.0340619049966, 7.02622747421
       28.075, 1.19315052032, 0.0340975858271, 6.95856046677
         28.1, 1.19194126129, 0.034061241895, 6.87664604187
       28.125, 1.18810093403, 0.0339500419796, 6.78067016602
        28.15, 1.18164563179, 0.0337608642876, 6.67081832886
       28.175,  1.1725924015, 0.0334925428033, 6.54727697372
         28.2, 1.16095614433, 0.0331457704306, 6.41023111343
       28.225,  1.1467487812, 0.0327224209905, 6.25986671448
        28.25, 1.12998104095, 0.032224804163, 6.09636974335
       28.275, 1.11066401005, 0.0316550657153,  5.9199256897
         28.3,  1.0888119936, 0.0310147702694, 5.73072004318
       28.325, 1.06447422504, 0.0303201097995, 5.52893924713
        28.35, 1.03793632984, 0.0296056363732, 5.31476831436
       28.375, 1.00951910019, 0.0288448706269, 5.08839321136
         28.4, 0.979357123375, 0.0280184447765, 4.84999990463
       28.425, 0.947474598885, 0.0271230544895, 4.59987258911
        28.45, 0.913848996162, 0.0261627733707, 4.33868932724
       28.475, 0.878449738026, 0.0251434892416, 4.06722688675
         28.5, 0.84125906229, 0.0240699183196, 3.78626203537
       28.525, 0.802280604839, 0.0229449160397, 3.49657177925
        28.55, 0.761541545391, 0.0217699129134, 3.19893264771
       28.575, 0.719112873077, 0.020556256175, 2.89412140846
         28.6, 0.675228953362, 0.0193258598447, 2.58291506767
       28.625, 0.630164980888, 0.0180660951883, 2.26609015465
        28.65, 0.584091842175, 0.0167661458254, 1.94442343712
       28.675, 0.53710514307, 0.0154256960377, 1.61869180202
         28.7, 0.489266395569, 0.0140498597175,  1.2896720171
       28.725, 0.440625548363, 0.0126446727663, 0.958140790462
        28.75, 0.391231805086, 0.0112147349864, 0.624874889851
       28.775, 0.341135442257, 0.00976226199418, 0.290651082993
         28.8, 0.290386229753, 0.00828802864999, -0.0437538474798
       28.825, 0.239072352648, 0.00680872099474, -0.377563118935
        28.85, 0.187699124217, 0.00543887121603, -0.709999978542
       28.875, 0.137467518449, 0.00414844742045, -1.04030251503
         28.9, 0.0878897607327, 0.00258361035958, -1.36776793003
       28.925, 0.037491299212, 0.000940046506003, -1.69170820713
        28.95, -0.0136455334723, -0.000637338845991, -2.01143550873
       28.975, -0.0652120038867, -0.00216934271157, -2.3262617588
           29, -0.117024414241, -0.00366384908557, -2.63549923897
       29.025, -0.169098094106, -0.00510587589815, -2.93845963478
        29.05, -0.221787661314, -0.00647201109678, -3.23445534706
       29.075, -0.27565357089, -0.0077721439302, -3.52279853821
         29.1, -0.330954492092, -0.00906326808035, -3.80280065536
       29.125, -0.387202978134, -0.0104244761169, -4.07377433777
        29.15, -0.44310387969, -0.0119314147159, -4.3350315094
       29.175, -0.497457504272, -0.0135415410623, -4.58588409424
         29.2, -0.549777626991, -0.0151200331748, -4.82564401627
       29.225, -0.60003978014, -0.016619194299, -5.05362319946
        29.25, -0.648292779922, -0.0180409159511, -5.26913452148
       29.275, -0.694541811943, -0.0193980745971, -5.47148942947
         29.3, -0.738750338554, -0.0207004509866, -5.65999984741
       29.325, -0.78086078167, -0.0219512786716, -5.83407115936
        29.35, -0.820810675621, -0.0231484267861, -5.99347782135
       29.375, -0.858542978764, -0.0242864917964, -6.13808870316
         29.4, -0.894008278847, -0.02535847947, -6.26777124405
       29.425, -0.927161335945, -0.0263574644923, -6.38239383698
        29.45, -0.957956910133, -0.0272778049111, -6.48182439804
       29.475, -0.986345887184, -0.0281156469136, -6.56593132019
         29.5, -1.01226973534, -0.0288679748774, -6.63458204269
       29.525, -1.03566801548, -0.0295365415514, -6.68764543533
        29.55, -1.05648183823, -0.0301211178303, -6.72498893738
       29.575, -1.07464623451, -0.0306226834655, -6.74648046494
         29.6, -1.09010100365, -0.0310441087931, -6.75198888779
       29.625, -1.1028021574, -0.0313863456249, -6.74138116837
        29.65, -1.11270451546, -0.0316498577595, -6.71452617645
       29.675, -1.11977434158, -0.0318353101611, -6.67129182816
         29.7, -1.12398767471, -0.0319416262209, -6.61154603958
       29.725, -1.12531590462, -0.0319673158228, -6.53515672684
        29.75, -1.12373244762, -0.031912766397, -6.44199228287
       29.775, -1.11921834946, -0.0317733697593, -6.33194684982
         29.8, -1.11175513268, -0.0315450243652, -6.20530605316
       29.825, -1.10132980347, -0.0312267392874, -6.06265687943
        29.85, -1.08793830872, -0.030819857493, -5.90459394455
       29.875, -1.07158720493, -0.0303269922733, -5.73171281815
         29.9, -1.05229437351, -0.0297512374818, -5.54460763931
       29.925, -1.03012800217, -0.0291133746505, -5.34387350082
