Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,Mz_L1
        0.015, -0.00253597390838, 0.198631703854, 0.144949376583, -77.4503326416, -66.1905441284, 5092.18164062, -3.86614274979, 1.78291809559
        0.016, -0.00231188209727, 0.198507353663, 0.144769221544, -82.6424865723, -69.1916732788, 5092.19482422,  -3.838534832, 1.91210246086
        0.017, -0.00207651709206, 0.198384568095, 0.144591450691, -86.661277771, -72.1290283203, 5092.21044922, -3.81147217751, 2.03845143318
        0.018, -0.00183615332935, 0.198263272643, 0.144416034222, -89.5159301758, -75.0038070679, 5092.22851562, -3.7849445343, 2.16199970245
        0.019, -0.00159675942268, 0.198143362999, 0.144242987037, -91.2413787842, -77.8171920776, 5092.24755859, -3.7589430809, 2.28278684616
         0.02, -0.00136387906969, 0.198024839163, 0.144072279334, -91.8957748413, -80.5703735352, 5092.26806641, -3.73345804214,  2.4008564949
        0.021, -0.00114253000356, 0.197907671332, 0.143903940916, -91.5575561523, -83.2645568848, 5092.28808594, -3.70848059654, 2.51625704765
        0.022, -0.000937121454626, 0.197791919112, 0.143737956882, -90.3222732544, -85.9009552002, 5092.30810547, -3.68400096893, 2.62904119492
        0.023, -0.0007513910532, 0.197677612305, 0.143574342132, -88.2992401123, -88.4807891846, 5092.32763672, -3.66001033783, 2.73926568031
        0.024, -0.000588361639529, 0.197564825416, 0.143413096666, -85.6080932617, -91.0052871704, 5092.34619141, -3.63649964333,   2.846991539
        0.025, -0.000450317573268, 0.197453662753, 0.143254205585, -82.375289917, -93.475692749, 5092.36376953, -3.61345934868, 2.95228266716
        0.026, -0.000338799727615, 0.197344228625, 0.143097698689, -78.7307357788, -95.8932342529, 5092.38037109, -3.59088039398, 3.05520677567
        0.027, -0.00025461873156, 0.19723662734, 0.142943546176, -74.8045043945, -98.2591552734, 5092.39599609, -3.56875348091,   3.155834198
        0.028, -0.000197884408408, 0.197130978107, 0.142791748047, -70.7238235474, -100.574676514, 5092.41015625, -3.54706931114, 3.25423645973
        0.029, -0.00016804979532, 0.197027370334, 0.142642274499, -66.6102676392, -102.841026306, 5092.42431641, -3.52581834793, 3.35048747063
         0.03, -0.000163968230481, 0.196925953031, 0.142495110631, -62.5773048401, -105.059417725,     5092.4375, -3.50499153137, 3.44466090202
        0.031, -0.000183960728464, 0.196826800704, 0.142350256443, -58.7281799316, -107.231018066, 5092.45068359, -3.4845790863, 3.53683066368
        0.032, -0.000225891679293, 0.196730002761, 0.142207637429, -55.1541824341, -109.357002258, 5092.46386719, -3.46457242966, 3.62706875801
        0.033, -0.000287250615656, 0.196635648608, 0.14206725359, -51.9333305359, -111.438491821, 5092.47802734, -3.44496202469, 3.71544528008
        0.034, -0.000365237268852, 0.196543797851, 0.14192904532, -49.1294212341, -113.476600647, 5092.49316406, -3.42573857307, 3.80202746391
        0.035, -0.000456848298199, 0.196454495192, 0.141792967916, -46.791519165, -115.472373962, 5092.50976562, -3.40689373016, 3.88687872887
