Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,Mz_L1
        0.125, -0.00168569816742, 0.194259300828, 0.135849386454, -130.148864746, -183.522979736, 5100.15527344, -2.71035552025, 6.62290859222
        0.126, -0.00169572490267, 0.194268062711, 0.135806828737, -131.032104492, -184.004669189, 5100.34912109, -2.70560026169, 6.64290618896
        0.127, -0.00170571438503, 0.19427703321, 0.135765016079, -131.912948608, -184.480636597, 5100.54638672, -2.70091176033, 6.66266536713
        0.128, -0.00171566777863, 0.194286167622, 0.135723918676, -132.79145813, -184.95072937, 5100.74755859, -2.69629049301, 6.68217992783
        0.129, -0.00172558962367, 0.194233894348, 0.135680288076, -133.667709351, -185.414779663, 5100.95214844, -2.69164037704, 6.70146846771
         0.13, -0.00173547305167, 0.194243341684, 0.13564068079, -134.541824341, -185.872299194, 5101.15966797, -2.68716168404, 6.72045850754
        0.131, -0.00174532143865, 0.194252967834, 0.135601818562, -135.413665771, -186.324478149, 5101.37060547, -2.68274712563, 6.73922634125
        0.132, -0.00175513583235, 0.194262757897, 0.135563701391, -136.283294678, -186.77116394, 5101.58496094, -2.67839717865, 6.75776529312
        0.133, -0.00176491995808, 0.194214046001, 0.135523200035, -137.150802612, -187.212188721, 5101.80273438, -2.67402005196, 6.77609300613
        0.134, -0.00177466718014, 0.19422416389, 0.135486587882, -138.016296387, -187.647094727,  5102.0234375, -2.66980719566, 6.79414081573
        0.135, -0.00178438064177, 0.19423443079, 0.135450720787, -138.879623413, -188.077011108, 5102.24755859, -2.66565561295,  6.8119802475
        0.136, -0.00179406092502, 0.194244846702, 0.13541559875, -139.740859985, -188.501815796, 5102.47460938, -2.66156625748, 6.82960605621
        0.137, -0.00180370814633, 0.194255426526, 0.135381221771, -140.600021362, -188.921554565, 5102.70507812, -2.65753865242, 6.84702157974
        0.138, -0.00181332603097, 0.19420324266, 0.135344266891, -141.457275391, -189.335357666, 5102.93896484, -2.65348005295, 6.86421537399
        0.139, -0.00182290619705, 0.19421415031, 0.135311439633, -142.312484741, -189.744354248, 5103.17578125, -2.64958286285, 6.88118124008
         0.14, -0.00183245283552, 0.194225162268, 0.135279372334, -143.165634155, -190.148544312, 5103.41552734, -2.64574551582, 6.89794635773
        0.141, -0.00184196571354, 0.194236338139, 0.135248050094, -144.016738892, -190.54800415, 5103.65820312, -2.64196777344, 6.91451454163
        0.142, -0.00185144820716, 0.194187641144, 0.135214313865, -144.865844727, -190.942550659, 5103.90429688, -2.63815593719, 6.93090248108
        0.143, -0.00186089274939, 0.194199100137, 0.135184556246, -145.713027954, -191.331695557, 5104.15332031, -2.63450503349, 6.94703865051
        0.144, -0.00187030190136, 0.194210708141, 0.135155558586, -146.558105469, -191.716567993, 5104.40478516, -2.63091087341, 6.96299600601
        0.145, -0.00187967589591, 0.194222435355, 0.135127335787, -147.401077271, -192.097000122, 5104.65966797, -2.62737441063, 6.97876787186
        0.146, -0.00188901426736, 0.194234296679, 0.135099887848, -148.241943359, -192.473052979, 5104.91699219, -2.6238951683, 6.99435710907
        0.147, -0.00189831992611, 0.194188803434, 0.135070160031, -149.080825806, -192.843917847, 5105.17724609, -2.62038803101, 7.00975322723
        0.148, -0.0019075848395, 0.19420093298, 0.135044306517, -149.917510986, -193.210601807, 5105.44042969, -2.6170296669, 7.02494955063
        0.149, -0.00191681191791, 0.194213211536, 0.135019212961, -150.751983643, -193.573120117, 5105.70605469, -2.61372661591, 7.03997087479
         0.15, -0.00192600116134, 0.194225594401, 0.134994909167, -151.584197998, -193.931503296, 5105.97460938, -2.61047935486, 7.05482006073
        0.151, -0.00193515187129, 0.194238066673, 0.134971380234, -152.414108276, -194.285842896, 5106.24511719, -2.60728693008, 7.06949901581
        0.152, -0.00194426707458, 0.194189324975, 0.134945392609, -153.241851807, -194.635223389, 5106.51953125, -2.60405921936, 7.08399677277
        0.153, -0.00195333757438, 0.194202065468, 0.134923502803, -154.067169189, -194.980712891, 5106.79541016, -2.60098433495, 7.09830474854
        0.154, -0.00196236674674, 0.19421492517, 0.134902372956, -154.890014648, -195.322311401, 5107.07373047, -2.59796309471, 7.11245012283
        0.155, -0.00197135400958, 0.19422788918, 0.134882032871, -155.710327148, -195.660079956, 5107.35498047, -2.59499549866, 7.12643432617
        0.156, -0.00198029889725, 0.194240927696, 0.134862497449, -156.528045654, -195.994049072, 5107.63818359, -2.59208106995,  7.1402592659
        0.157, -0.00198920420371, 0.194194972515, 0.134840637445, -157.343276978, -196.323379517, 5107.92431641, -2.5891327858,  7.1539144516
        0.158, -0.00199806061573, 0.194208234549, 0.134822741151, -158.155761719, -196.64906311, 5108.21240234, -2.58633208275, 7.16739177704
        0.159, -0.00200687139295, 0.194221615791, 0.134805634618, -158.965423584, -196.971099854, 5108.50292969, -2.58358335495, 7.18071556091
         0.16, -0.0020156360697, 0.194235086441, 0.134789332747, -159.772186279, -197.289550781, 5108.79541016, -2.5808866024, 7.19388866425
        0.161, -0.00202435371466, 0.194248646498, 0.134773820639, -160.57598877, -197.604431152, 5109.08984375, -2.57824134827, 7.20691251755
        0.162, -0.00203302782029, 0.19419939816, 0.134755805135, -161.376800537, -197.915527344, 5109.38720703, -2.57555007935, 7.21980428696
        0.163, -0.00204164884053, 0.194213107228, 0.134741947055, -162.174636841, -198.22227478, 5109.68554688, -2.57301712036, 7.23248624802
        0.164, -0.00205021933652, 0.194226920605, 0.13472892344, -162.969207764, -198.525848389, 5109.98632812, -2.57053351402,   7.245033741
        0.165, -0.00205873907544, 0.194240823388, 0.134716689587, -163.760452271, -198.826019287,  5110.2890625, -2.56810045242, 7.25743961334
        0.166, -0.00206720712595, 0.194254800677, 0.134705275297, -164.548309326, -199.122848511,    5110.59375, -2.56571745872, 7.26970434189
        0.167, -0.00207562302239, 0.194268852472, 0.13469466567, -165.332672119, -199.416351318, 5110.89990234, -2.56338453293, 7.28182935715
        0.168, -0.00208398955874, 0.194221869111, 0.134681642056, -166.113647461,  -199.7056427, 5111.20849609, -2.56101155281, 7.29380369186
        0.169, -0.00209229742177, 0.194236040115, 0.134672731161, -166.890930176, -199.991760254, 5111.51855469, -2.55878615379,  7.3056178093
         0.17, -0.0021005498711, 0.194250300527, 0.134664610028, -167.664459229, -200.274673462, 5111.83007812, -2.55660939217, 7.31729698181
        0.171, -0.00210874644108, 0.194264620543, 0.134657308459, -168.434127808, -200.554412842, 5112.14306641, -2.55448174477,  7.3288435936
        0.172, -0.00211688643321, 0.194279000163, 0.134650811553, -169.199859619, -200.83102417, 5112.45800781, -2.55240249634, 7.34025764465
        0.173, -0.00212497264147, 0.19423379004, 0.134641990066, -169.961608887, -201.104263306, 5112.77441406, -2.55027890205, 7.35155630112
        0.174, -0.00213299691677, 0.194248259068, 0.134637176991, -170.719390869, -201.37361145, 5113.09228516, -2.54830551147, 7.36266469955
        0.175, -0.00214096182026, 0.194262802601, 0.13463319838, -171.472930908, -201.640151978, 5113.41113281, -2.5463783741, 7.37365531921
        0.176, 0.0430843271315, 0.242170393467, 0.128491088748, -296.000915527, -272.318908691, 8964.34667969, -3.61599898338, 15.2833795547
        0.177, 0.000128130035591, 0.212410390377, 0.136659473181, 864.525634766, -333.183319092, 9501.99902344,   -3.70490098, 19.5658988953
        0.178, -0.00271623209119, 0.238166496158, 0.133652940392, 1038.72644043, -351.296813965, 9913.75488281, -3.55917429924, 21.0338821411
        0.179, -0.00684163579717, 0.259920477867, 0.135145276785, 1235.23254395, -360.788848877,   9886.984375, -3.54481458664, 21.3673267365
         0.18, -0.0115811331198, 0.281312674284, 0.138528630137, 1294.65197754, -364.517486572, 9847.23242188, -3.68357467651, 21.4546298981
        0.181, -0.0162970200181, 0.302056878805, 0.143430233002, 1221.63806152, -363.675323486, 9795.53613281,  -3.939204216, 21.3567771912
        0.182, -0.0204309895635, 0.321932524443, 0.149764850736, 1043.10791016, -358.160980225, 9732.27148438, -4.30881071091, 21.0453071594
        0.183, -0.0236069541425, 0.340751796961, 0.157523319125, 798.656921387, -346.68182373, 9657.91210938,  -4.808781147, 20.4159488678
        0.184, -0.0256691593677, 0.358405739069, 0.166741251945, 531.537109375, -328.223175049, 9573.00097656, -5.46066236496,  19.095703125
        0.185, -0.0266806855798, 0.374667018652, 0.177129670978,  285.48928833, -300.811248779, 9478.12109375, -6.27179050446, 17.0930080414
        0.186, -0.0268183723092, 0.388904750347, 0.187551140785, 92.0578079224, -275.573486328, 9373.86914062, -7.04873323441, 15.1559581757
        0.187, -0.0279522538185, 0.392859011889, 0.190745294094, -420.989868164, -384.098510742, 12517.1914062, -8.68792533875, 24.6270122528
        0.188, -0.0261469073594, 0.421506911516, 0.200658217072, -881.74432373, -441.678161621, 12384.7412109, -8.56600856781, 27.8476810455
        0.189, -0.0221911929548, 0.448152720928, 0.213638499379, -1296.24804688, -476.090270996,   12234.03125,  -8.973487854, 28.7083568573
         0.19, -0.0166409723461, 0.472296744585, 0.229585289955, -1582.92907715, -494.997131348, 12065.3427734, -9.73781204224, 28.6601715088
        0.191, -0.0102734211832, 0.493375271559,  0.2479711622, -1702.76477051, -504.307098389, 11879.6298828, -10.724237442, 28.2088031769
        0.192, -0.003953138832, 0.511157035828, 0.268511921167, -1645.07165527, -505.81628418, 11677.8642578, -11.878285408, 27.5510196686
        0.193, 0.0013424588833, 0.525520682335, 0.291174530983, -1357.52539062, -495.68762207, 11461.0556641, -13.2292280197, 26.6533508301
        0.194, 0.00503346556798, 0.536960542202, 0.315722495317, -1134.15600586, -486.131988525, 11230.1835938, -14.6253795624, 25.6726398468
        0.195, 0.00736322812736, 0.545490443707, 0.342067152262, -855.120300293, -468.160552979,  10986.265625, -16.1475944519,  24.371257782
        0.196, 0.00824190955609, 0.551240921021, 0.370217353106, -594.531799316, -444.763244629, 10730.3671875, -17.7581481934, 22.5942707062
        0.197, 0.00789575465024, 0.554266035557, 0.399947464466, -382.852478027, -418.858428955, 10463.5585938, -19.3955764771, 20.4994754791
        0.198, 0.00664955517277, 0.554825723171, 0.430944442749, -229.548095703, -396.731414795, 10186.9306641, -20.9486808777, 18.5965156555
        0.199, 0.0048166140914, 0.553189098835, 0.462700784206, -127.574745178, -384.261291504, 9901.59570312, -22.3060894012, 17.2765445709
          0.2, 0.0026467051357, 0.549591779709, 0.494965732098, -66.9356842041, -380.628112793, 9608.67285156,   -23.4596138, 16.4846553802
