Time,Alpha_L1i,Alpha_L1o,Alpha_L2i,Alpha_L2o,Alpha_R1i,Alpha_R1o,Alpha_R2i,Alpha_R2o,AVz,Ay,Bk_Stat,Fx_L1,Fx_L2,Fx_R1,Fx_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,Fz_L1,Fz_L1i,Fz_L2,Fz_L2i,Fz_L2o,Fz_R1,Fz_R1i,Fz_R2,Fz_R2i,Fz_R2o,Lat_Targ,Lat_Veh,Pitch,PitchGL1,PitchGL2,PitchGR1,PitchGR2,Pitch_A1,Pitch_A2,Roll,RollGL1,RollGL2,RollGR1,RollGR2,Roll_A1,Roll_A2,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Station,Steer_L1,Steer_L2,Steer_R1,Steer_R2,Steer_SW,Vx,VxTarget,Vxz_Fwd,Xctc_L1o,Xctc_L2o,Xctc_R1o,Xctc_R2o,Xo,X_A1,X_A2,X_L1,X_L2,X_R1,X_R2,Yaw,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yctc_L1o,Yctc_L2o,Yctc_R1o,Yctc_R2o,Yo,Y_A1,Y_A2,Y_L1,Y_L2,Y_R1,Y_R2,Zgnd_L1o,Zgnd_L2o,Zgnd_R1o,Zgnd_R2o,Zo,Z_A1,Z_A2,Z_L1,Z_L2,Z_R1,Z_R2
        0.775, 0.0517798662186,             0, -0.0067926091142, -0.00679259141907, -0.0315673425794,             0, -0.00679269712418, -0.00679271481931, -0.00926180649549, -0.000473813939607,             0, -112.632247925, 506.177459717, -112.227043152, 507.141845703, -157.889053345,  14.390291214, 99.9578781128, 14.3351335526, 18913.9707031, 18913.9707031, 10822.4716797, 5409.57324219,  5412.8984375, 18916.8398438, 18916.8398438,       10782.5, 5392.91259766, 5389.58691406,             0, 0.00581065192819, -0.0730785429478,             0,             0,             0,             0, -0.0728352218866, -0.0730785429478, 0.00168354786001,             0,             0,             0,             0, -9.10208327696e-05, -0.000627205648925, 0.001683549257, 0.00551472231746, -0.000627205183264, -0.00217263679951, -0.000627205183264, 4.68219041824, 4.69076728821, 4.68249845505, 4.69110012054, 15.0124311447, -0.0607928000391,             0, 0.0225641727448,             0, -1.52829933167, 69.5752029419,            70, 69.5749893188, 15.0113124847, 10.0111455917, 15.0123949051, 10.0123758316, 15.0124311447, 15.0117816925, 10.0117607117, 15.0113124847, 10.0112333298, 15.0123949051, 10.0122880936, 0.032434284687, -0.0283515304327, 0.0324334837496, 0.0549957044423, 0.0324334837496, 1.02084493637, 1.08945059776, -1.00922191143, -1.08354902267, 0.00581065192819, 0.00579693960026, 0.00295640924014, 1.02079677582, 0.934456288815, -1.00920283794, -0.928543448448, -1.11022302463e-16,             0,             0,             0, -0.00920291710645, 0.500691831112, 0.514488518238, 0.500700056553, 0.514478325844, 0.500697076321, 0.514498710632
          0.8, 0.0518348515034,             0, -0.00594066083431, -0.00594063661993, -0.0314978584647,             0, -0.00594078423455, -0.00594080844894, -0.0147631969303, -0.000558053608984,             0, -112.800415039, 523.095336914, -112.415039062, 524.059753418, -158.734436035, 12.7403869629, 99.0952453613, 12.6892976761, 18911.5898438, 18911.5898438, 10853.9492188, 5425.23583984, 5428.71386719, 18915.3105469, 18915.3105469, 10812.1484375, 5407.81298828, 5404.33496094,             0, 0.00600482616574, -0.0734354183078,             0,             0,             0,             0, -0.0731558725238, -0.0734354183078, 0.00179577735253,             0,             0,             0,             0, -7.22712866263e-05, -0.000655911222566, 0.00179577886593, 0.00559163140133, -0.000655910640489, -0.00209479592741, -0.000655910640489,  4.8328871727, 4.84212350845, 4.83319282532, 4.84245634079, 15.4955854416, -0.0614202655852,             0, 0.0219221394509,             0, -1.54488909245, 69.5714645386,            70, 69.5713806152, 15.4944696426,  10.494301796, 15.4955396652, 10.4955205917, 15.4955854416, 15.4949321747, 10.4949111938, 15.4944696426, 10.4943885803, 15.4955396652, 10.4954338074, 0.0321334302425, -0.0292797200382, 0.0321325883269, 0.0540529005229, 0.0321325883269, 1.02103888988,  1.0896692276, -1.00902795792, -1.08333039284, 0.00600482616574, 0.00599020300433, 0.00317532196641, 1.02099001408, 0.93467515707, -1.00900959969, -0.928324520588, -1.11022302463e-16,             0, -1.11022302463e-16,             0, -0.00919594056904, 0.50069385767, 0.514472961426, 0.500702440739, 0.514462292194, 0.500698685646, 0.514483571053
        0.825, 0.0517976395786,             0, -0.00510573247448, -0.00510570406914, -0.0316023044288,             0, -0.00510587543249, -0.00510590430349, -0.0199900362641, -0.000628565961961,             0, -113.097320557, 539.026977539, -112.735191345, 539.948486328, -159.198059082, 11.0861263275, 98.6832351685, 11.0391702652, 18914.2871094, 18914.2871094, 10854.5361328, 5425.43798828, 5429.09814453, 18918.8710938, 18918.8710938, 10810.5449219, 5407.10253906, 5403.44287109,             0, 0.00619121873751, -0.0734308362007,             0,             0,             0,             0, -0.0730962231755, -0.0734308362007, 0.00189848453738,             0,             0,             0,             0, -5.16552609042e-05, -0.000690267595928, 0.00189848605078, 0.00565843190998, -0.000690267013852, -0.00203405367211, -0.000690267013852, 4.98357582092, 4.99348926544, 4.98387813568,  4.9938211441, 15.9787092209, -0.0619221739471,             0, 0.0214873440564,             0, -1.55715942383, 69.5682067871,            70, 69.5682830811,  15.977602005, 10.9774332047, 15.9786548615,  10.978635788, 15.9787092209,  15.978055954, 10.9780349731,  15.977602005, 10.9775190353, 15.9786548615, 10.9785499573, 0.0316984020174, -0.0302165709436, 0.0316975191236, 0.053183156997, 0.0316975191236,  1.0212250948, 1.08989191055, -1.00884187222, -1.08310770988, 0.00619121873751, 0.00617576250806, 0.00339826662093, 1.02117562294, 0.934898138046, -1.00882411003, -0.928101599216, -1.11022302463e-16,             0,             0,             0, -0.00919914618134, 0.500690639019, 0.514473199844, 0.500699698925, 0.514461994171, 0.500695049763, 0.514484405518
         0.85, 0.051627676934,             0, -0.00427014473826, -0.00427011493593, -0.031704954803,             0, -0.00427029421553, -0.00427032401785, -0.0249121170491, -0.000686594343279,             0, -113.530525208, 554.285400391, -113.191612244, 555.138183594, -159.283660889,  9.4232711792, 98.6611175537, 9.38011741638, 18921.4863281, 18921.4863281, 10828.1816406, 5412.12890625, 5416.05273438, 18926.5332031, 18926.5332031, 10781.0234375, 5392.47314453, 5388.54980469,             0, 0.00636892905459, -0.0730935409665,             0,             0,             0,             0, -0.0726828128099, -0.0730935409665, 0.00195267784875,             0,             0,             0,             0, -4.13765046687e-05, -0.000739967392292, 0.00195267947856, 0.00569609552622, -0.000739966810215, -0.00198953505605, -0.000739966810215, 5.13425731659, 5.14486646652, 5.13455486298, 5.14519643784, 16.4618053436, -0.0622242502868,             0, 0.0211177766323,             0, -1.56518006325, 69.5653991699,            70, 69.5655899048, 16.4607124329, 11.4605436325, 16.4617443085, 11.4617242813, 16.4618053436, 16.4611549377, 11.4611339569, 16.4607124329, 11.4606285095, 16.4617443085,  11.461640358, 0.0311364866793, -0.0310805458575, 0.0311355441809, 0.0522517412901, 0.0311355441809, 1.02140271664, 1.09011733532, -1.00866413116, -1.08288228512, 0.00636892905459, 0.00635303882882, 0.00362416636199, 1.02135288715, 0.93512403965, -1.00864672661, -0.927875697613,             0, 1.11022302463e-16,             0, 1.11022302463e-16, -0.00921075791121, 0.500683069229, 0.514487445354, 0.500692367554, 0.514475405216, 0.50068718195, 0.514499485493
        0.875, 0.0513872392476,             0, -0.00340559100732, -0.00340556283481, -0.0318845622241,             0, -0.00340573210269, -0.0034057602752, -0.0295078232884, -0.000735448731575,             0, -114.034797668, 569.353393555, -113.718101501, 570.126403809, -159.077606201, 7.74496269226, 98.9329833984, 7.70547819138, 18933.0019531, 18933.0019531, 10796.3818359, 5396.03808594,    5400.34375, 18937.9394531, 18937.9394531, 10744.6289062, 5374.46728516, 5370.16162109,             0, 0.00653762975708, -0.0725997835398,             0,             0,             0,             0, -0.0721038654447, -0.0725997835398, 0.00194605393335,             0,             0,             0,             0, -4.58235008409e-05, -0.000812060607132, 0.00194605556317, 0.00570161035284, -0.00081205990864, -0.00197753915563, -0.00081205990864, 5.28493356705, 5.29625701904, 5.28522491455,  5.2965836525, 16.9448814392, -0.0623392127454,             0, 0.0209417901933,             0, -1.56910538673, 69.5630264282,            70, 69.5632400513, 16.9438056946, 11.9436368942, 16.9448108673, 11.9447917938, 16.9448814392,  16.944234848, 11.9442148209, 16.9438056946, 11.9437198639, 16.9448108673, 11.9447097778, 0.0304555427283, -0.0318764969707, 0.0304545145482, 0.0513948425651, 0.0304545145482, 1.02157151699, 1.09034466743, -1.00849533081,  -1.082654953, 0.00653762975708, 0.00652180658653, 0.00385213969275, 1.02152168751, 0.935352027416, -1.00847804546, -0.927647709846, -1.11022302463e-16,             0,             0,             0, -0.00922966003418, 0.500671386719, 0.514504849911, 0.500680625439, 0.51449161768, 0.500675559044, 0.514518022537
          0.9, 0.0511821247637,             0, -0.0024866827298, -0.0024866592139, -0.0320898592472,             0, -0.0024868005421, -0.002486824058, -0.0337563306093, -0.000780469330493,             0, -114.515609741, 584.573242188, -114.220817566, 585.289367676, -158.721496582, 6.00455617905, 99.4153823853,  5.9699177742, 18947.7714844, 18947.7714844,         10783, 5389.12207031, 5393.87792969, 18952.2363281, 18952.2363281, 10725.8398438, 5365.29785156, 5360.54199219,             0, 0.00669756904244, -0.0721688121557,             0,             0,             0,             0, -0.0715953856707, -0.0721688121557, 0.00189459917601,             0,             0,             0,             0, -5.94451157667e-05, -0.000896900426596, 0.00189460068941, 0.00568743562326, -0.000896899728104, -0.00199097511359, -0.000896899728104, 5.43560504913, 5.44766235352, 5.43588924408, 5.44798517227, 17.4279441833, -0.062339220196,             0, 0.020941792056,             0, -1.56917524338,  69.561088562,            70, 69.5612411499, 17.4268856049, 12.4267177582, 17.4278640747, 12.4278430939, 17.4279441833, 17.4273014069,  12.427280426, 17.4268856049, 12.4267988205, 17.4278640747, 12.4277629852, 0.0296640116721, -0.032668095082, 0.0296628810465, 0.0506033115089, 0.0296628810465, 1.02173173428, 1.09057331085, -1.00833511353, -1.08242642879, 0.00669756904244, 0.00668217986822, 0.00408152677119,   1.021682024, 0.935581386089, -1.00831770897, -0.927418351173,             0,             0,             0,             0, -0.00925408024341, 0.500656545162, 0.514513075352, 0.500665545464, 0.514498472214, 0.500660955906, 0.514527618885
        0.925, 0.0509546510875,             0, -0.00151976279449, -0.00151974672917, -0.0322591848671,             0, -0.00151984300464, -0.00151985906996, -0.0376394353807, -0.000826795236208,             0, -114.900596619, 599.905090332, -114.630073547, 600.594848633, -158.293884277, 4.18272590637, 99.9189376831, 4.15509462357, 18963.2871094, 18963.2871094, 10797.9169922, 5396.35449219, 5401.56201172, 18967.2480469, 18967.2480469, 10735.3261719, 5370.26660156, 5365.05908203,             0, 0.00684934388846, -0.0719439387321,             0,             0,             0,             0, -0.0713117569685, -0.0719439387321, 0.00183170603123,             0,             0,             0,             0, -7.25840218365e-05, -0.000982123776339, 0.00183170754462, 0.00565754761919, -0.000982123077847, -0.00201509241015, -0.000982123077847, 5.58627414703,  5.5990819931, 5.58654928207, 5.59940004349, 17.9109973907, -0.0621607489884,             0, 0.0210619829595,             0, -1.56568408012, 69.5596008301,            70, 69.5596466064, 17.9099559784, 12.9097909927, 17.9109039307, 12.9108819962, 17.9109973907, 17.9103565216, 12.9103364944, 17.9099559784, 12.9098682404, 17.9109039307, 12.9108037949, 0.0287707932293, -0.0333829000592, 0.0287695582956, 0.0498302616179, 0.0287695582956, 1.02188372612, 1.09080278873, -1.00818300247, -1.08219695091, 0.00684934388846, 0.00683447904885, 0.0043117669411, 1.02183437347, 0.935811638832, -1.0081653595, -0.927188098431,             0, -1.11022302463e-16, 1.11022302463e-16, -1.11022302463e-16, -0.0092801945284, 0.50064098835, 0.514506816864, 0.500649690628, 0.514490842819, 0.500645637512, 0.514522790909
         0.95, 0.0507468506694,             0, -0.000529415498022, -0.000529409386218, -0.0324136205018,             0, -0.000529446057044, -0.000529452168848, -0.0411368235946, -0.000873463170137,             0, -115.173324585, 614.968933105, -114.931495667, 615.649047852, -157.789993286, 2.29130792618, 100.470573425, 2.27306294441, 18975.6269531, 18975.6269531, 10831.0869141, 5412.73535156, 5418.35107422, 18979.4882812, 18979.4882812, 10763.5898438, 5384.60253906, 5378.98681641,             0, 0.00699358200654, -0.0719338282943,             0,             0,             0,             0, -0.0712606534362, -0.0719338282943, 0.00179188151378,             0,             0,             0,             0, -7.29917155695e-05, -0.00105910666753, 0.00179188291077, 0.00562950782478, -0.0010591057362, -0.00203815684654, -0.0010591057362, 5.73694086075, 5.75051546097, 5.73720693588, 5.75082874298, 18.3940467834, -0.0618613697588,             0, 0.0213079135865,             0, -1.55894231796, 69.5585479736,            70, 69.5585174561, 18.3930225372, 13.3928585052, 18.3939361572, 13.3939123154, 18.3940467834, 18.3934059143, 13.3933849335, 18.3930225372, 13.3929338455, 18.3939361572, 13.3938369751, 0.0277852509171, -0.0340690985322, 0.0277839209884, 0.0490906238556, 0.0277839209884, 1.02202808857, 1.09103262424, -1.00803864002, -1.0819671154, 0.00699358200654, 0.00697904685512, 0.00454226369038, 1.02197897434, 0.936042129993, -1.00802075863, -0.926957607269,             0, 1.11022302463e-16, -1.11022302463e-16, -1.11022302463e-16, -0.00930205825716, 0.500628471375, 0.514491140842, 0.500637114048,  0.5144739151, 0.500633180141, 0.514508366585
        0.975, 0.0505164563656,             0, 0.000459739676444, 0.000459734001197, -0.0325824208558,             0, 0.000459768198198, 0.000459773902548, -0.0442234314978, -0.000921072205529,             0, -115.370635986, 629.353637695, -115.163536072, 630.031677246, -157.229751587, 0.358257830143, 100.997703552, 0.351443737745, 18980.8417969, 18980.8417969, 10860.8525391, 5427.45800781, 5433.39453125, 18985.1894531, 18985.1894531, 10789.4960938, 5397.71630859, 5391.77978516,             0, 0.00713072577491, -0.0720454379916,             0,             0,             0,             0, -0.0713376775384, -0.0720454379916, 0.00179843779188,             0,             0,             0,             0, -5.53583777219e-05, -0.00111965788528, 0.00179843930528, 0.0056077670306, -0.00111965707038, -0.002054362325, -0.00111965707038, 5.88760662079, 5.90196228027, 5.88786220551, 5.90226984024, 18.8770904541, -0.0614330247045,             0, 0.0216746050864,             0, -1.54925405979, 69.5579376221,            70, 69.5578765869,  18.876083374, 13.8759222031, 18.8769607544, 13.8769359589, 18.8770904541,  18.876449585, 13.8764295578,  18.876083374, 13.8759946823, 18.8769607544, 13.8768634796, 0.026717370376, -0.0347086526453, 0.0267159622163, 0.0483894087374, 0.0267159622163, 1.02216506004, 1.09126210213, -1.00790166855, -1.08173763752, 0.00713072577491, 0.00711613334715, 0.00477232038975, 1.02211606503, 0.936272203922, -1.00788378716, -0.926727592945, -1.11022302463e-16, -1.11022302463e-16,             0, -1.11022302463e-16, -0.00931328441948, 0.500622868538, 0.514476954937, 0.500631809235, 0.51445877552, 0.500627338886, 0.514495134354
            1, 0.0503461956978,             0, 0.00141038699076, 0.00141036848072, -0.0326936729252,             0, 0.00141047977377, 0.0014104982838, -0.046887781471, -0.000967811094597,             0, -115.546218872, 642.923522949, -115.378829956, 643.592468262, -156.584869385, -1.54892611504, 101.443389893, -1.54313635826, 18976.6035156, 18976.6035156, 10869.7480469, 5431.79541016, 5437.95263672, 18982.0371094, 18982.0371094, 10795.7412109, 5400.94921875, 5394.79199219,             0, 0.00726088229567, -0.0721762850881,             0,             0,             0,             0, -0.0714276134968, -0.0721762850881, 0.00185549340677,             0,             0,             0,             0, -2.03754698305e-05, -0.0011612524977, 0.00185549492016, 0.00560287572443, -0.00116125156637, -0.00205397838727, -0.00116125156637, 6.03827190399, 6.05342340469, 6.03851652145, 6.05372476578, 19.3601341248, -0.0609991177917,             0, 0.0220494754612,             0, -1.53689444065, 69.5577316284,            70, 69.5576782227, 19.3591442108, 14.3589849472, 19.3599834442, 14.3599557877, 19.3601341248, 19.3594913483, 14.3594703674, 19.3591442108, 14.3590545654, 19.3599834442, 14.3598861694, 0.0255775898695, -0.0354145206511, 0.0255761276931, 0.0476244948804, 0.0255761276931, 1.02229464054, 1.09149050713, -1.00777196884, -1.08150923252, 0.00726088229567, 0.00724581442773, 0.00500109046698, 1.02224564552, 0.936501026154, -1.00775408745, -0.926498830318,             0,             0,             0,             0, -0.00930960848927, 0.500626683235, 0.514473080635, 0.500636100769, 0.514454185963, 0.500630557537, 0.514491975307
        1.025, 0.0500653758645,             0, 0.00229659490287, 0.00229656323791, -0.0328162908554,             0, 0.00229675322771, 0.00229678489268, -0.0491327121854, -0.00101060676388,             0, -115.730133057, 655.894104004, -115.603263855, 656.540222168, -155.821563721, -3.35873508453, 101.813179016, -3.34015512466,  18963.484375,  18963.484375, 10855.9775391, 5424.84082031, 5431.13720703,    18970.3125,    18970.3125, 10780.3037109, 5393.29980469, 5387.00390625,             0, 0.00738381780684, -0.0722959265113,             0,             0,             0,             0, -0.07149502635, -0.0722959265113, 0.00194748176727,             0,             0,             0,             0, 2.43097038037e-05, -0.00118741230108, 0.00194748328067, 0.00559451570734, -0.00118741136976, -0.00204789498821, -0.00118741136976, 6.18893718719, 6.20489931107, 6.18916988373, 6.20519447327, 19.8431758881, -0.0604225173593,             0, 0.0224678441882,             0, -1.52209961414, 69.5579147339,            70, 69.5578536987,  19.842206955, 14.8420495987, 19.8430042267, 14.8429737091, 19.8431758881, 19.8425331116, 14.8425111771,  19.842206955, 14.8421154022, 19.8430042267, 14.8429079056, 0.0243764668703, -0.0360390357673, 0.0243749693036, 0.0468417443335, 0.0243749693036, 1.02241671085, 1.09171688557, -1.00764977932, -1.08128297329, 0.00738381780684, 0.00736798811704, 0.00522760394961, 1.02236783504, 0.936727523804, -1.00763189793, -0.926272332668,             0, 1.11022302463e-16, -1.11022302463e-16, 1.11022302463e-16, -0.00929081998765, 0.500639379025, 0.514480531216, 0.500649511814, 0.514461219311, 0.500642538071, 0.514499843121
         1.05, 0.0497563891113,             0, 0.00310002383776, 0.00309997959994, -0.0329487249255,             0, 0.00310024549253, 0.00310028973036, -0.0509795770049, -0.00104665209074,             0, -115.910636902, 668.674255371, -115.822059631, 669.276550293, -154.919067383, -5.01833057404, 102.146682739, -4.98737287521, 18944.5722656, 18944.5722656, 10833.6796875, 5413.63476562, 5420.04541016,    18952.8125,    18952.8125, 10756.6298828, 5381.52050781, 5375.10986328,             0, 0.00749911228195, -0.0724601000547,             0,             0,             0,             0, -0.0716012343764, -0.0724601000547, 0.00204745680094,             0,             0,             0,             0, 6.97669092915e-05, -0.00120899791364, 0.00204745843075, 0.0055825971067, -0.0012089968659, -0.00204373733141, -0.0012089968659, 6.33960342407, 6.35639238358, 6.33982372284, 6.35668039322, 20.3262214661, -0.0597984902561,             0, 0.0229152999818,             0, -1.50507473946, 69.5584716797,            70,  69.558380127, 20.3252716064, 15.3251171112, 20.3260269165, 15.3259944916, 20.3262214661, 20.3255767822, 15.3255558014, 20.3252716064, 15.3251800537, 20.3260269165, 15.3259315491, 0.0231242459267, -0.0366672351956, 0.0231227166951, 0.0460369773209, 0.0231227166951, 1.02253115177, 1.09193992615, -1.0075353384, -1.08105993271, 0.00749911228195, 0.00748245650902, 0.00545085081831, 1.02248239517, 0.936950802803, -1.00751745701, -0.926049053669,             0,             0,             0,             0, -0.00926086399704, 0.500657916069, 0.514492273331, 0.500668823719, 0.514472603798, 0.500660419464, 0.514511942863
        1.075, 0.049361422658,             0, 0.00383997708559, 0.00383992050774, -0.0331724993885,             0, 0.00384025950916, 0.00384031585418, -0.0524491630495, -0.00107511354145,             0, -116.052108765, 681.574707031, -115.997558594, 682.123657227, -153.888442993, -6.53719520569, 102.523155212, -6.49425363541, 18924.0136719, 18924.0136719, 10822.4765625, 5407.96289062, 5414.51416016, 18933.4082031, 18933.4082031, 10743.7373047, 5375.14404297, 5368.59277344,             0, 0.00760639458895, -0.0727521777153,             0,             0,             0,             0, -0.0718410089612, -0.0727521777153, 0.00212993123569,             0,             0,             0,             0, 0.000108934829768, -0.00123551557772, 0.0021299328655, 0.00555435335264, -0.00123551452998, -0.00205660122447, -0.00123551452998,  6.4902715683, 6.50790309906,  6.4904794693, 6.50818443298, 20.8092746735, -0.0590640679002,             0, 0.0234785433859,             0, -1.48601567745, 69.5594024658,            70, 69.5592422485, 20.8083438873, 15.8081922531, 20.8090553284, 15.8090200424, 20.8092746735, 20.8086280823, 15.8086061478, 20.8083438873, 15.8082513809, 20.8090553284, 15.8089609146, 0.0218306146562, -0.0372264459729, 0.021829046309, 0.0453065671027, 0.021829046309, 1.02263748646, 1.09215867519, -1.0074287653, -1.08084106445, 0.00760639458895, 0.00758905848488, 0.00566990394145, 1.02258896828, 0.937169849873, -1.0074108839, -0.925830006599,             0,             0,             0,             0, -0.0092261089012, 0.500678360462, 0.514498412609, 0.500689804554, 0.514478325844, 0.500680208206, 0.514518499374
          1.1, 0.0490120463073,             0, 0.00452495086938, 0.00452488334849, -0.0334141515195,             0, 0.00452529126778, 0.00452535878867, -0.0535656400025, -0.00109658390284,             0, -116.13105011, 694.555603027, -116.106826782, 695.050048828, -152.750671387, -7.94891214371, 102.994514465, -7.89403533936, 18905.4140625, 18905.4140625, 10833.5595703, 5413.41015625, 5420.14941406, 18915.6523438, 18915.6523438, 10752.5566406, 5379.64794922, 5372.90869141,             0, 0.00770553061739, -0.0732000172138,             0,             0,             0,             0, -0.0722507238388, -0.0732000172138, 0.00218122941442,             0,             0,             0,             0, 0.000139353913255, -0.00127102527767, 0.00218123104423, 0.00551793631166, -0.00127102422994, -0.002083736239, -0.00127102422994, 6.64094305038, 6.65943193436, 6.64113712311, 6.65970563889, 21.2923374176, -0.0583340898156,             0, 0.0241008512676,             0, -1.46513283253, 69.5607223511,            70, 69.5605010986,  21.291425705, 16.2912769318, 21.2920913696,   16.29205513, 21.2923374176, 21.2916870117, 16.2916660309,  21.291425705, 16.2913322449, 21.2920913696, 16.2919979095, 0.0205046981573, -0.0378223881125, 0.0205030739307, 0.0446029081941, 0.0205030739307, 1.02273595333, 1.09237253666, -1.00733029842, -1.0806273222, 0.00770553061739, 0.00768777122721, 0.00588399264961, 1.02268767357, 0.937383949757, -1.00731217861, -0.92561596632,             0, -1.11022302463e-16,             0,             0, -0.00919281505048, 0.500696897507, 0.514493346214, 0.500708758831, 0.514472663403, 0.500698328018, 0.514514029026
        1.125, 0.0485915020108,             0, 0.00517671182752, 0.0051766326651, -0.0336312651634,             0, 0.00517710624263, 0.00517718493938, -0.0543427318335, -0.00111278623808,             0, -116.161308289, 707.219909668, -116.165145874,  707.66204834, -151.568161011, -9.28646755219, 103.586349487, -9.21930027008, 18890.8808594, 18890.8808594, 10862.0634766, 5427.54003906, 5434.52294922, 18901.7070312, 18901.7070312, 10778.1318359, 5392.55761719, 5385.57470703,             0, 0.00779670383781, -0.073730558157,             0,             0,             0,             0, -0.0727571174502, -0.073730558157, 0.00220384960994,             0,             0,             0,             0, 0.000163142074598, -0.00131697102915, 0.00220385147259, 0.00546301528811, -0.00131696998142, -0.00212069437839, -0.00131696998142, 6.79161739349, 6.81097698212, 6.79179811478, 6.81124353409, 21.7754135132, -0.0574743375182,             0, 0.0247572362423,             0, -1.44266307354, 69.5624160767,            70, 69.5621871948, 21.7745189667, 16.7743721008, 21.7751407623, 16.7750988007, 21.7754135132, 21.7747573853, 16.7747364044, 21.7745189667, 16.7744255066, 21.7751407623, 16.7750473022, 0.0191551223397, -0.0383122339845, 0.0191534273326, 0.043909650296, 0.0191534273326, 1.02282643318, 1.09258067608, -1.00723969936, -1.08041930199, 0.00779670383781, 0.00777875538915, 0.00609250972047, 1.02277863026, 0.937592446804, -1.00722122192, -0.925407409668,             0, 1.11022302463e-16, 1.11022302463e-16,             0, -0.00916528049856, 0.50071144104, 0.514479517937, 0.500723600388, 0.514458119869, 0.500712513924, 0.514500975609
         1.15, 0.0482431091368,             0, 0.0058039794676, 0.00580389006063, -0.0339323878288,             0, 0.00580442557111, 0.00580451451242, -0.0547892786562, -0.00112536654342,             0, -116.194229126, 719.093688965, -116.225639343, 719.497924805, -150.376678467, -10.5737218857,   104.2838974, -10.4939622879, 18880.9179688, 18880.9179688, 10891.1855469, 5441.97363281, 5449.21142578, 18892.2871094, 18892.2871094, 10804.1904297, 5405.71435547, 5398.47607422,             0, 0.00788035895675, -0.0741948634386,             0,             0,             0,             0, -0.0732020735741, -0.0741948634386, 0.0022138603963,             0,             0,             0,             0, 0.000186304852832, -0.00136505067348, 0.00221386225894, 0.0054079242982, -0.00136504950933, -0.002172132954, -0.00136504950933, 6.94229602814,  6.9625377655, 6.94246292114, 6.96279716492, 22.2585010529, -0.0566203668714,             0, 0.0255640279502,             0, -1.41887068748, 69.5644760132,            70, 69.5643081665, 22.2576236725, 17.2574825287, 22.2582015991, 17.2581558228, 22.2585010529, 22.2578411102,  17.257818222, 22.2576236725, 17.2575302124, 22.2582015991,  17.258108139, 0.0177902691066, -0.0388231426477, 0.0177885014564, 0.0433515049517, 0.0177885014564, 1.02290952206, 1.09278273582, -1.00715661049, -1.08021724224, 0.00788035895675, 0.00786232482642, 0.006294996012, 1.02286231518, 0.937794923782, -1.00713765621, -0.92520493269, 1.11022302463e-16, 1.11022302463e-16,             0,             0, -0.00914545543492, 0.500721335411, 0.514465451241, 0.500733733177, 0.514443278313, 0.500722169876, 0.514487683773
        1.175, 0.0478429421782,             0, 0.00640242407098, 0.00640232581645, -0.0341716222465,             0, 0.00640291767195, 0.00640301592648, -0.0549115538597, -0.00113501318265,             0, -116.291038513, 729.941894531, -116.351203918, 730.323791504, -149.200515747, -11.7983846664, 105.045646667, -11.706240654, 18875.3515625, 18875.3515625, 10904.2949219, 5448.42041016,      5455.875, 18887.4433594, 18887.4433594, 10814.6982422, 5411.07617188, 5403.62207031,             0, 0.00795705057681, -0.0744484588504,             0,             0,             0,             0, -0.0734293535352, -0.0744484588504, 0.00223239092156,             0,             0,             0,             0, 0.000215197971556, -0.00140587997157, 0.00223239301704, 0.00534814037383, -0.00140587880742, -0.00221746996976, -0.00140587880742, 7.09297895432, 7.11411380768, 7.09313201904, 7.11436653137, 22.7416000366, -0.0556557662785,             0, 0.0263677593321,             0, -1.39402914047, 69.5668716431,            70, 69.5668182373, 22.7407436371, 17.7406044006,   22.74127388, 17.7412281036, 22.7416000366, 22.7409381866, 17.7409152985, 22.7407436371, 17.7406482697,   22.74127388, 17.7411823273, 0.0164183285087, -0.0392305329442, 0.0164165031165, 0.0427832305431, 0.0164165031165, 1.02298557758, 1.09297835827, -1.00708043575, -1.08002150059, 0.00795705057681, 0.00793885719031, 0.00649105478078, 1.02293884754, 0.937991023064, -1.00706112385, -0.925008893013,             0,             0,             0,             0, -0.00913383346051, 0.500726640224, 0.514459431171, 0.500739455223, 0.514436602592, 0.500727117062, 0.514482319355
