0 , -7
0 , 15
6 , -7
6 , 15
12 , -7
12 , 15
18 , -7
18 , 15
24 , -7
24 , 15
30 , -7
30 , 15
36 , -7
36 , 15
42 , -7
42 , 15
48 , -7
48 , 15
54 , -7
54 , 15
60 , -7
60 , 15
66 , -7
66 , 15
72 , -7
72 , 15
78 , -7
78 , 15
84 , -7
84 , 15
90 , -7
90 , 15
96 , -7
96 , 15
102 , -7
102 , 15
108 , -7
108 , 15
114 , -7
114 , 15
120 , -7
120 , 15
126 , -7
126 , 15
132 , -7
132 , 15
138 , -7
138 , 15
144 , -7
144 , 15
150 , -7
150 , 15
