Time,Alpha_L1,Alpha_L2,Alpha_R1,Alpha_R2,AVz,Ay,Bk_Stat,Fx_L1,Fx_L2,Fx_R1,Fx_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,Fz_L1,Fz_L2,Fz_R1,Fz_R2,GearStat,Lat_Targ,Lat_Veh,Pitch,PitchGL1,PitchGL2,PitchGR1,PitchGR2,PitchO1,Roll,RollGL1,RollGL2,RollGR1,RollGR2,RollO_1,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Station,Steer_L1,Steer_R1,Steer_SW,VisO_1,Vx,VxTarget,Vxz_Fwd,Xctc_L1,Xctc_L2,Xctc_R1,Xctc_R2,Xo,X_L1,X_L2,X_Obj_1,X_R1,X_R2,Yaw,YawO_1,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yctc_L1,Yctc_L2,Yctc_R1,Yctc_R2,Yo,Y_L1,Y_L2,Y_Obj_1,Y_R1,Y_R2,Zgnd_L1,Zgnd_L2,Zgnd_R1,Zgnd_R2,Zo,Z_L1,Z_L2,Z_Obj_1,Z_R1,Z_R2
        0.975, -0.0423298589885, 0.0244090147316, 0.0423298589885, -0.0244090147316, -1.00058070824e-14, -3.4876123676e-16,             0, 311.356048584, -21.7202415466, 311.356048584, -21.7202415466, 63.5395240784, -21.9765796661, -63.5395240784, 21.9765796661, 4508.43603516, 2717.87670898, 4508.43603516, 2717.87670898,             6,             0, 1.40782302138e-17, -0.0280054360628,             0,             0,             0,             0,             0, -1.08773101762e-15,             0,             0,             0,             0,             0, -1.0877311235e-15, -0.0751353502274, 0.0570238009095, 0.0751353502274, -0.0570238009095, 15.9009637833, 15.8715438843, 15.9009637833, 15.8715438843, 32.4189949036, 0.0421644076705, -0.0421644076705, 1.06132203381e-14,             1, 119.760894775,           120, 119.760772705, 32.4187774658, 29.5089073181, 32.4187774658, 29.5089073181, 32.4189949036, 32.4187774658, 29.5089073181, 49.0524330139, 32.4187774658, 29.5089073181, -6.28317181812e-16,             0, 0.042127687484, -0.0241670031101, -0.042127687484, 0.0241670031101, 0.837215125561, 0.837792873383, -0.837215125561, -0.837792873383, 1.40782302138e-17, 0.837631046772, 0.837470531464,             0, -0.837631046772, -0.837470531464, 5.55111512313e-17,             0, 5.55111512313e-17,             0, -0.00191561167594, 0.317177206278, 0.323858499527,             0, 0.317177206278, 0.323858499527
            1, -0.0426848642528, 0.0246798824519, 0.0426848642528, -0.0246798824519, -1.05422330479e-14, -9.9052138731e-17,             0, 309.481292725, -21.6819000244, 309.481292725, -21.6819000244, 64.1111526489, -22.1947193146, -64.1111526489, 22.1947193146, 4508.86181641, 2717.51025391, 4508.86181641, 2717.51025391,             6,             0, 4.89622142563e-18, -0.0294134300202,             0,             0,             0,             0,             0, -1.0253417471e-15,             0,             0,             0,             0,             0, -1.02534185298e-15, -0.0757901445031, 0.057671200484, 0.0757901445031, -0.057671200484, 16.3093299866,  16.278711319, 16.3093299866,  16.278711319, 33.2507095337, 0.0425365865231, -0.0425365865231, 1.64306011152e-14,             1, 119.769096375,           120, 119.768981934, 33.2504806519, 30.3406143188, 33.2504806519, 30.3406143188, 33.2507095337, 33.2504806519, 30.3406143188, 49.8852882385, 33.2504806519, 30.3406143188, -9.11836791071e-16,             0, 0.0424976870418, -0.0244665779173, -0.0424976870418, 0.0244665779173, 0.837212324142, 0.837796151638, -0.837212324142, -0.837796151638, 4.89622142563e-18, 0.837631881237, 0.837470114231,             0, -0.837631881237, -0.837470114231,             0,             0,             0,             0, -0.00186751328874, 0.317175626755, 0.323859870434,             0, 0.317175626755, 0.323859870434
        1.025, -0.0430344566703, 0.0248908549547, 0.0430344566703, -0.0248908549547, -7.51837963631e-15, -2.89671602937e-17,             0, 307.583068848, -21.6429004669, 307.583068848, -21.6429004669,  64.640953064, -22.3893947601, -64.640953064, 22.3893947601, 4509.29248047, 2717.14233398, 4509.29248047, 2717.14233398,             6,             0, -6.85066268387e-18, -0.0306863803416,             0,             0,             0,             0,             0, -1.27257975886e-15,             0,             0,             0,             0,             0, -1.27257997061e-15, -0.0763959288597, 0.0582401193678, 0.0763959288597, -0.0582401193678,  16.717716217, 16.6859073639,  16.717716217, 16.6859073639, 34.0824775696, 0.0429024025798, -0.0429024025798, 2.14465404935e-14,             1, 119.777069092,           120,  119.77696228,  34.082244873, 31.1723766327,  34.082244873, 31.1723766327, 34.0824775696, 34.0822410583, 31.1723766327, 50.7181663513, 34.0822410583, 31.1723766327, -1.14131633357e-15,             0, 0.0428614914417, -0.0247041527182, -0.0428614914417, 0.0247041527182, 0.837209701538, 0.837799012661, -0.837209701538, -0.837799012661, -6.85066268387e-18, 0.837632596493, 0.837469816208,             0, -0.837632596493, -0.837469816208,             0,             0,             0,             0, -0.00182326429058, 0.317173987627, 0.323861241341,             0, 0.317173987627, 0.323861241341
         1.05, -0.0433814264834, 0.0250460356474, 0.0433814264834, -0.0250460356474, -4.76314451273e-15, -2.41505090935e-17,             0, 305.674713135, -21.6035232544, 305.674713135, -21.6035232544, 65.1253738403, -22.5625514984, -65.1253738403, 22.5625514984, 4509.72363281, 2716.77734375, 4509.72363281, 2716.77734375,             6,             0, -1.89928146355e-17, -0.0318337716162,             0,             0,             0,             0,             0, -1.68353007519e-15,             0,             0,             0,             0,             0, -1.68353039283e-15, -0.0769556313753, 0.0587364025414, 0.0769556313753, -0.0587364025414, 17.1261234283, 17.0931282043, 17.1261234283, 17.0931282043, 34.9142990112, 0.0432646423578, -0.0432646423578, 2.50853652358e-14,             1, 119.784812927,           120, 119.784721375, 34.9140586853, 32.0041923523, 34.9140586853, 32.0041923523, 34.9142990112, 34.9140586853, 32.0041923523, 51.5510673523, 34.9140586853, 32.0041923523, -1.29500347383e-15,             0, 0.0432218909264, -0.0248838737607, -0.0432218909264, 0.0248838737607, 0.837207317352, 0.837801516056, -0.837207317352, -0.837801516056, -1.89928146355e-17, 0.837633311749, 0.83746945858,             0, -0.837633311749, -0.83746945858,             0,             0,             0,             0, -0.00178262335248, 0.317172378302, 0.323862612247,             0, 0.317172378302, 0.323862612247
        1.075, -0.0436691008508, 0.0251995567232, 0.0436691008508, -0.0251995567232, -2.18319650485e-15, -1.44454322314e-16,             0, 303.766479492, -21.5641498566, 303.766479492, -21.5641498566, 65.5747909546, -22.7073421478, -65.5747909546, 22.7073421478, 4510.14990234, 2716.41625977, 4510.14990234, 2716.41625977,             6,             0, -2.92484347892e-17, -0.0328645557165,             0,             0,             0,             0,             0, -2.00897220375e-15,             0,             0,             0,             0,             0, -2.00897262727e-15, -0.0774690061808, 0.0591659098864, 0.0774690061808, -0.0591659098864, 17.5345497131, 17.5003757477, 17.5345497131, 17.5003757477, 35.7461738586, 0.0435666516423, -0.0435666516423, 2.73403414302e-14,             1, 119.792327881,           120, 119.792243958, 35.7459259033,  32.836063385, 35.7459259033,  32.836063385, 35.7461738586, 35.7459259033,  32.836063385, 52.3839874268, 35.7459259033,  32.836063385, -1.37984070564e-15,             0, 0.0435222201049, -0.0250599868596, -0.0435222201049, 0.0250599868596, 0.83720511198, 0.837803661823, -0.83720511198, -0.837803661823, -2.92484347892e-17,  0.8376339674, 0.837469220161,             0, -0.8376339674, -0.837469220161, -5.55111512313e-17, 5.55111512313e-17, -5.55111512313e-17, 5.55111512313e-17, -0.00174535636324, 0.317170798779, 0.323863953352,             0, 0.317170798779, 0.323863953352
          1.1, -0.043895855546, 0.0253569446504, 0.043895855546, -0.0253569446504, -7.78668123988e-16, -3.16701569102e-16,             0, 301.867736816, -21.5249080658, 301.867736816, -21.5249080658, 65.9906997681, -22.8270359039, -65.9906997681, 22.8270359039, 4510.56884766, 2716.05859375, 4510.56884766, 2716.05859375,             6,             0, -2.99885265182e-17, -0.0337871052325,             0,             0,             0,             0,             0, -1.25033085031e-15,             0,             0,             0,             0,             0, -1.25033106207e-15, -0.0779386311769, 0.059533957392, 0.0779386311769, -0.059533957392, 17.9429950714, 17.9076480865, 17.9429950714, 17.9076480865, 36.5780982971, 0.0438068285584, -0.0438068285584, 2.80686068057e-14,             1, 119.799613953,           120, 119.799545288, 36.5778465271, 33.6679840088, 36.5778465271, 33.6679840088, 36.5780982971, 36.5778465271, 33.6679840088,   53.21692276, 36.5778465271, 33.6679840088, -1.415884181e-15,             0, 0.0437608771026, -0.0252381581813, -0.0437608771026, 0.0252381581813, 0.837203085423, 0.837805509567, -0.837203085423, -0.837805509567, -2.99885265182e-17, 0.837634503841, 0.837468981743,             0, -0.837634503841, -0.837468981743, 5.55111512313e-17, 5.55111512313e-17, 5.55111512313e-17, 5.55111512313e-17, -0.00171124003828, 0.317169219255, 0.323865264654,             0, 0.317169219255, 0.323865264654
        1.125, -0.0441213957965, 0.0254537779838, 0.0441213957965, -0.0254537779838, 6.61225640011e-15, 1.45821354081e-16,             0, 299.986816406, -21.485874176, 299.986816406, -21.485874176, 66.3657608032, -22.9327869415, -66.3657608032, 22.9327869415, 4510.97949219, 2715.70458984, 4510.97949219, 2715.70458984,             6,             0, -3.42221758595e-17, -0.0346092544496,             0,             0,             0,             0,             0, -9.10496043794e-16,             0,             0,             0,             0,             0, -9.10496255553e-16, -0.0783702358603, 0.0598450154066, 0.0783702358603, -0.0598450154066, 18.3514575958, 18.3149452209, 18.3514575958, 18.3149452209, 37.4100723267, 0.0440449081361, -0.0440449081361, 2.72550248836e-14,             1, 119.806678772,           120, 119.806617737, 37.4098129272, 34.4999504089, 37.4098129272, 34.4999504089, 37.4100723267, 37.4098129272, 34.4999504089, 54.0498809814, 37.4098129272, 34.4999504089, -1.35375929064e-15,             0, 0.0439975783229, -0.0253541190177, -0.0439975783229, 0.0253541190177, 0.837201237679, 0.837807059288, -0.837201237679, -0.837807059288, -3.42221758595e-17, 0.837635040283, 0.837468802929,             0, -0.837635040283, -0.837468802929, -5.55111512313e-17,             0, -5.55111512313e-17,             0, -0.00168006296735, 0.317167699337, 0.323866605759,             0, 0.317167699337, 0.323866605759
         1.15, -0.0443476848304, 0.0255514550954, 0.0443476848304, -0.0255514550954, 1.17475956602e-14, -3.89090506934e-17,             0, 298.129486084, -21.4473152161, 298.129486084, -21.4473152161, 66.7126693726, -23.0157299042, -66.7126693726, 23.0157299042, 4511.38085938, 2715.35449219, 4511.38085938, 2715.35449219,             6,             0, -3.74467740415e-17, -0.0353384017944,             0,             0,             0,             0,             0, -8.65137747106e-16,             0,             0,             0,             0,             0, -8.65137905925e-16, -0.0787663981318, 0.0601040534675, 0.0787663981318, -0.0601040534675, 18.7599372864, 18.7222652435, 18.7599372864, 18.7222652435, 38.2420921326, 0.0442828945816, -0.0442828945816, 2.32469852559e-14,             1, 119.813522339,           120, 119.813468933, 38.2418289185, 35.3319702148, 38.2418289185, 35.3319702148, 38.2420921326, 38.2418289185, 35.3319702148, 54.8828544617, 38.2418289185, 35.3319702148, -1.12312005416e-15,             0, 0.0442343205214, -0.0254693608731, -0.0442343205214, 0.0254693608731, 0.837199509144, 0.83780837059, -0.837199509144, -0.83780837059, -3.74467740415e-17, 0.83763551712, 0.837468624115,             0, -0.83763551712, -0.837468624115,             0,             0,             0,             0, -0.00165162608027, 0.317166179419, 0.323867887259,             0, 0.317166179419, 0.323867887259
        1.175, -0.0445751808584, 0.0255931895226, 0.0445751808584, -0.0255931895226, 1.12045874017e-14, 4.70625666827e-17,             0, 296.300994873, -21.4093875885, 296.300994873, -21.4093875885, 67.0317001343, -23.0808601379, -67.0317001343, 23.0808601379, 4511.77246094, 2715.01025391, 4511.77246094, 2715.01025391,             6,             0, -4.129044412e-17, -0.0359815582633,             0,             0,             0,             0,             0, -9.86256788179e-16,             0,             0,             0,             0,             0, -9.86256999937e-16, -0.0791294723749, 0.0603151284158, 0.0791294723749, -0.0603151284158, 19.1684322357, 19.1296100616, 19.1684322357, 19.1296100616, 39.0741615295, 0.0445212870836, -0.0445212870836, 1.82376357939e-14,             1, 119.820144653,           120, 119.820091248, 39.0738945007, 36.1640319824, 39.0738945007, 36.1640319824, 39.0741615295, 39.0738945007, 36.1640319824,  55.715839386, 39.0738945007, 36.1640319824, -8.39231985568e-16,             0, 0.0444716028869, -0.0255272034556, -0.0444716028869, 0.0255272034556, 0.837197959423, 0.837809443474, -0.837197959423, -0.837809443474, -4.129044412e-17, 0.837635993958, 0.837468504906,             0, -0.837635993958, -0.837468504906,             0,             0,             0,             0, -0.00162574241403, 0.317164719105, 0.323869198561,             0, 0.317164719105, 0.323869198561
          1.2, -0.0447430759668, 0.025635138154, 0.0447430759668, -0.025635138154, 1.04289576378e-14, 8.50889925015e-17,             0, 294.505889893, -21.3721160889, 294.505889893, -21.3721160889, 67.3186569214, -23.1250686646, -67.3186569214, 23.1250686646, 4512.15283203, 2714.67260742, 4512.15283203, 2714.67260742,             6,             0, -4.55712559912e-17, -0.0365453585982,             0,             0,             0,             0,             0, -1.15323906346e-15,             0,             0,             0,             0,             0, -1.15323927521e-15, -0.0794584751129, 0.0604825504124, 0.0794584751129, -0.0604825504124, 19.5769443512, 19.5369758606, 19.5769443512, 19.5369758606, 39.9062728882, 0.0446993149817, -0.0446993149817, 1.34931992744e-14,             1, 119.826545715,           120, 119.826507568, 39.9060020447, 36.9961433411, 39.9060020447, 36.9961433411, 39.9062728882, 39.9060020447, 36.9961433411, 56.5488433838, 39.9060020447, 36.9961433411, -5.68186365826e-16,             0, 0.0446486398578, -0.0255838353187, -0.0446486398578, 0.0255838353187, 0.837196528912, 0.837810277939, -0.837196528912, -0.837810277939, -4.55712559912e-17, 0.837636351585, 0.837468385696,             0, -0.837636351585, -0.837468385696,             0,             0,             0,             0, -0.00160223594867, 0.317163288593, 0.323870450258,             0, 0.317163288593, 0.323870450258
        1.225, -0.0449112467468, 0.0256795119494, 0.0449112467468, -0.0256795119494, 9.1893867529e-15, 1.20032893372e-16,             0, 292.747253418, -21.3354511261, 292.747253418, -21.3354511261, 67.5804672241, -23.1633167267, -67.5804672241, 23.1633167267,  4512.5234375, 2714.34301758,  4512.5234375, 2714.34301758,             6,             0, -4.93298058759e-17, -0.0370360389352,             0,             0,             0,             0,             0, -1.26771058996e-15,             0,             0,             0,             0,             0, -1.26771080172e-15, -0.0797586590052, 0.0606097616255, 0.0797586590052, -0.0606097616255, 19.9854717255, 19.9443626404, 19.9854717255, 19.9443626404, 40.7384262085, 0.0448768958449, -0.0448768958449, 9.1978579294e-15,             1, 119.832740784,           120, 119.832702637, 40.7381515503, 37.8282928467, 40.7381515503, 37.8282928467, 40.7384262085, 40.7381515503, 37.8282928467, 57.3818588257, 40.7381515503, 37.8282928467, -3.23446518931e-16,             0, 0.0448253490031, -0.0256415903568, -0.0448253490031, 0.0256415903568, 0.837195217609, 0.83781093359, -0.837195217609, -0.83781093359, -4.93298058759e-17, 0.837636709213, 0.837468326092,             0, -0.837636709213, -0.837468326092,             0,             0,             0,             0, -0.00158094149083, 0.317161917686, 0.323871672153,             0, 0.317161917686, 0.323871672153
         1.25, -0.0450798757374, 0.0257244482636, 0.0450798757374, -0.0257244482636, 8.11496018765e-15, 1.5442370158e-16,             0, 291.027709961, -21.2994804382, 291.027709961, -21.2994804382, 67.8194885254, -23.1974716187, -67.8194885254, 23.1974716187, 4512.88378906, 2714.02172852, 4512.88378906, 2714.02172852,             6,             0, -5.23598511778e-17, -0.0374594405293,             0,             0,             0,             0,             0, -1.32376426579e-15,             0,             0,             0,             0,             0, -1.32376458343e-15, -0.0800320059061, 0.0607003718615, 0.0800320059061, -0.0607003718615, 20.3940143585,  20.351770401, 20.3940143585,  20.351770401, 41.5706253052, 0.045054256916, -0.045054256916, 5.37900565154e-15,             1, 119.838729858,           120, 119.838699341, 41.5703468323, 38.6604881287, 41.5703468323, 38.6604881287, 41.5706253052, 41.5703468323, 38.6604881287, 58.2148857117, 41.5703468323, 38.6604881287, -1.06908448726e-16,             0, 0.0450019426644, -0.0256986971945, -0.0450019426644, 0.0256986971945, 0.837194025517, 0.837811350822, -0.837194025517, -0.837811350822, -5.23598511778e-17, 0.837637066841, 0.837468266487,             0, -0.837637066841, -0.837468266487,             0, -5.55111512313e-17,             0, -5.55111512313e-17, -0.00156170374248, 0.317160576582, 0.323872864246,             0, 0.317160576582, 0.323872864246
        1.275, -0.0451886951923, 0.025713102892, 0.0451886951923, -0.025713102892, 7.00496205028e-15, 1.60647289394e-16,             0, 289.349700928, -21.2645435333, 289.349700928, -21.2645435333, 68.0292053223, -23.1914405823, -68.0292053223, 23.1914405823, 4513.23242188, 2713.70874023, 4513.23242188, 2713.70874023,             6,             0, -5.51429433621e-17, -0.0378210060298,             0,             0,             0,             0,             0, -1.389606572e-15,             0,             0,             0,             0,             0, -1.38960688964e-15, -0.0802771821618, 0.0607588365674, 0.0802771821618, -0.0607588365674,  20.802570343, 20.7591991425,  20.802570343, 20.7591991425, 42.4028587341, 0.0451711677015, -0.0451711677015, 2.05447206082e-15,             1, 119.844512939,           120, 119.844490051, 42.4025802612, 39.4927215576, 42.4025802612, 39.4927215576, 42.4028587341, 42.4025802612, 39.4927215576, 59.0479278564, 42.4025802612, 39.4927215576, 8.20079829477e-17,             0, 0.0451181866229, -0.0256982762367, -0.0451181866229, 0.0256982762367, 0.837192952633, 0.837811648846, -0.837192952633, -0.837811648846, -5.51429433621e-17, 0.837637364864, 0.837468206882,             0, -0.837637364864, -0.837468206882,             0,             0,             0,             0, -0.0015443766024, 0.31715926528, 0.323874026537,             0, 0.31715926528, 0.323874026537
          1.3, -0.0453592464328, 0.0257600676268, 0.0453592464328, -0.0257600676268, 5.68700631292e-15, 1.61124221883e-16,             0, 287.714019775, -21.2301464081, 287.714019775, -21.2301464081, 68.2254638672, -23.2218837738, -68.2254638672, 23.2218837738, 4513.57226562, 2713.40478516, 4513.57226562, 2713.40478516,             6,             0, -5.69044277853e-17, -0.0381258390844,             0,             0,             0,             0,             0, -1.38816968649e-15,             0,             0,             0,             0,             0, -1.38817000412e-15, -0.0805023610592, 0.0607861690223, 0.0805023610592, -0.0607861690223,  21.211139679, 21.1666469574,  21.211139679, 21.1666469574, 43.2351379395, 0.0453492030501, -0.0453492030501, -7.6943345316e-16,             1, 119.850097656,           120, 119.850082397, 43.2348556519, 40.3249969482, 43.2348556519, 40.3249969482, 43.2351379395, 43.2348556519, 40.3249969482, 59.8809814453, 43.2348556519, 40.3249969482, 2.40262642494e-16,             0, 0.0452956445515, -0.0257552657276, -0.0452956445515, 0.0257552657276, 0.837191998959, 0.83781182766, -0.837191998959, -0.83781182766, -5.69044277853e-17, 0.837637603283, 0.837468206882,             0, -0.837637603283, -0.837468206882,             0,             0,             0,             0, -0.00152882246766, 0.317158013582, 0.323875159025,             0, 0.317158013582, 0.323875159025
        1.325, -0.0454695597291, 0.0257508940995, 0.0454695597291, -0.0257508940995, 3.30031522469e-15, 1.20945875775e-16,             0, 286.122070312, -21.1969661713, 286.122070312, -21.1969661713, 68.4009552002, -23.2160453796, -68.4009552002, 23.2160453796, 4513.90039062,  2713.1105957, 4513.90039062,  2713.1105957,             6,             0, -5.71885014599e-17, -0.0383786633611,             0,             0,             0,             0,             0, -1.29699008373e-15,             0,             0,             0,             0,             0, -1.29699040136e-15, -0.0807027444243, 0.0607871972024, 0.0807027444243, -0.0607871972024, 21.6197242737, 21.5741119385, 21.6197242737, 21.5741119385, 44.0674514771, 0.0454664304852, -0.0454664304852, -3.4116111188e-15,             1, 119.855499268,           120, 119.855476379, 44.0671653748, 41.1573104858, 44.0671653748, 41.1573104858, 44.0674514771, 44.0671653748, 41.1573104858, 60.7140426636, 44.0671653748, 41.1573104858, 3.82640992933e-16,             0, 0.0454123839736, -0.0257549956441, -0.0454123839736, 0.0257549956441, 0.837191104889, 0.83781182766, -0.837191104889, -0.83781182766, -5.71885014599e-17, 0.837637841702, 0.837468206882,             0, -0.837637841702, -0.837468206882,             0,             0,             0,             0, -0.00151491211727, 0.317156761885, 0.323876261711,             0, 0.317156761885, 0.323876261711
         1.35, -0.0455787964165, 0.0257428120822, 0.0455787964165, -0.0257428120822, 8.44259073171e-16, 3.77824525367e-16,             0, 284.574981689, -21.1645565033, 284.574981689, -21.1645565033, 68.5507278442, -23.2057132721, -68.5507278442, 23.2057132721, 4514.21777344, 2712.82250977, 4514.21777344, 2712.82250977,             6,             0, -5.80387306331e-17, -0.0385839492083,             0,             0,             0,             0,             0, -1.14765309293e-15,             0,             0,             0,             0,             0, -1.14765330469e-15, -0.0808830186725, 0.0607642009854, 0.0808830186725, -0.0607642009854, 22.0283184052,  21.981595993, 22.0283184052,  21.981595993, 44.8997993469, 0.0455820411444, -0.0455820411444, -3.98508503486e-15,             1, 119.860702515,           120, 119.860694885, 44.8995170593, 41.9896583557, 44.8995170593, 41.9896583557, 44.8997993469, 44.8995132446, 41.9896583557, 61.5471191406, 44.8995132446, 41.9896583557, 4.15792777228e-16,             0, 0.0455275811255, -0.0257547944784, -0.0455275811255, 0.0257547944784, 0.837190330029, 0.83781170845, -0.837190330029, -0.83781170845, -5.80387306331e-17, 0.83763808012, 0.837468206882,             0, -0.83763808012, -0.837468206882,             0,             0,             0,             0, -0.00150252354797, 0.317155599594, 0.323877334595,             0, 0.317155599594, 0.323877334595
        1.375, -0.0456314012408, 0.0257357116789, 0.0456314012408, -0.0257357116789, 8.34856901577e-16, 7.45831105078e-17,             0, 283.071594238, -21.1330356598, 283.071594238, -21.1330356598,  68.699256897, -23.1953544617, -68.699256897, 23.1953544617, 4514.52392578, 2712.54003906, 4514.52392578, 2712.54003906,             6,             0, -5.57093966456e-17, -0.0387460067868,             0,             0,             0,             0,             0, -7.93316341201e-16,             0,             0,             0,             0,             0, -7.9331650002e-16, -0.0810417085886, 0.0607198439538, 0.0810417085886, -0.0607198439538, 22.4369258881, 22.3890991211, 22.4369258881, 22.3890991211, 45.7321853638, 0.0456405170262, -0.0456405170262, -4.60933095281e-15,             1, 119.865730286,           120, 119.865722656, 45.7318992615, 42.8220405579, 45.7318992615, 42.8220405579, 45.7321853638, 45.7318992615, 42.8220405579, 62.3802032471, 45.7318992615, 42.8220405579, 4.41763045619e-16,             0, 0.0455857217312, -0.0257546510547, -0.0455857217312, 0.0257546510547, 0.837189674377, 0.837811470032, -0.837189674377, -0.837811470032, -5.57093966456e-17, 0.837638258934, 0.837468266487,             0, -0.837638258934, -0.837468266487,             0,             0,             0,             0, -0.00149154139217, 0.317154437304, 0.323878407478,             0, 0.317154437304, 0.323878407478
          1.4, -0.0457428693771, 0.0257295332849, 0.0457428693771, -0.0257295332849, 5.76313210203e-17, -4.779924381e-18,             0, 281.613525391, -21.1024436951, 281.613525391, -21.1024436951, 68.8179016113, -23.1853427887, -68.8179016113, 23.1853427887, 4514.81982422, 2712.26464844, 4514.81982422, 2712.26464844,             6,             0, -5.14323037784e-17, -0.0388690382242,             0,             0,             0,             0,             0, -2.53853524361e-16,             0,             0,             0,             0,             0, -2.5385360377e-16, -0.0811863094568, 0.0606566816568, 0.0811863094568, -0.0606566816568, 22.8455467224, 22.7966175079, 22.8455467224, 22.7966175079, 46.5646018982, 0.0457573719323, -0.0457573719323, -5.1075845315e-15,             1, 119.870582581,           120, 119.870574951, 46.5643157959,  43.654460907, 46.5643157959,  43.654460907, 46.5646018982, 46.5643157959,  43.654460907, 63.2132949829, 46.5643157959,  43.654460907, 4.53721562647e-16,             0, 0.0457023046911, -0.0257545653731, -0.0457023046911, 0.0257545653731, 0.837189018726, 0.837811172009, -0.837189018726, -0.837811172009, -5.14323037784e-17, 0.837638437748, 0.837468266487,             0, -0.837638437748, -0.837468266487,             0,             0,             0,             0, -0.0014818564523, 0.317153334618, 0.323879420757,             0, 0.317153334618, 0.323879420757
        1.425, -0.0457963384688, 0.0256666243076, 0.0457963384688, -0.0256666243076, -9.47131489313e-16, -5.72425659848e-17,             0, 280.199584961, -21.0730113983, 280.199584961, -21.0730113983, 68.9351730347, -23.1378822327, -68.9351730347, 23.1378822327, 4515.10351562, 2711.99853516, 4515.10351562, 2711.99853516,             6,             0, -4.59075413061e-17, -0.0389571040869,             0,             0,             0,             0,             0, 4.74587954605e-16,             0,             0,             0,             0,             0, 4.74588060484e-16, -0.0813119485974, 0.0605783239007, 0.0813119485974, -0.0605783239007, 23.2541770935, 23.2041530609, 23.2541770935, 23.2041530609, 47.3970565796, 0.0458157882094, -0.0458157882094, -5.26312476809e-15,             1, 119.875259399,           120, 119.875259399, 47.3967666626, 44.4869117737, 47.3967666626, 44.4869117737, 47.3970565796, 47.3967666626, 44.4869117737, 64.0463943481, 47.3967666626, 44.4869117737, 4.42659100598e-16,             0, 0.045760512352, -0.0256967898458, -0.045760512352, 0.0256967898458, 0.837188482285, 0.837810754776, -0.837188482285, -0.837810754776, -4.59075413061e-17, 0.837638556957, 0.837468326092,             0, -0.837638556957, -0.837468326092, -5.55111512313e-17,             0, -5.55111512313e-17,             0, -0.00147336651571, 0.317152291536, 0.323880434036,             0, 0.317152291536, 0.323880434036
         1.45, -0.0458502583206, 0.0256044603884, 0.0458502583206, -0.0256044603884, -1.8328543605e-15, -8.54863303631e-17,             0,  278.83026123, -21.0442066193,  278.83026123, -21.0442066193, 69.0318527222, -23.1121788025, -69.0318527222, 23.1121788025, 4515.37646484, 2711.74194336, 4515.37646484, 2711.74194336,             6,             0, -4.00036554893e-17, -0.0390139818192,             0,             0,             0,             0,             0, 1.33405645726e-15,             0,             0,             0,             0,             0, 1.33405677489e-15, -0.0814229398966, 0.0604856051505, 0.0814229398966, -0.0604856051505, 23.6628170013, 23.6117038727, 23.6628170013, 23.6117038727, 48.2295379639, 0.0458742305636, -0.0458742305636, -5.00193877067e-15,             1, 119.879776001,           120, 119.879776001, 48.2292518616,  45.319393158, 48.2292518616,  45.319393158, 48.2295379639, 48.2292518616,  45.319393158, 64.8795089722, 48.2292518616,  45.319393158, 4.07772195781e-16,             0, 0.045818798244, -0.0256390739232, -0.045818798244, 0.0256390739232, 0.837188005447, 0.837810337543, -0.837188005447, -0.837810337543, -4.00036554893e-17, 0.837638735771, 0.837468385696,             0, -0.837638735771, -0.837468385696,             0,             0,             0,             0, -0.00146597693674, 0.317151248455, 0.323881387711,             0, 0.317151248455, 0.323881387711
        1.475, -0.0459044016898, 0.0256008729339, 0.0459044016898, -0.0256008729339, -2.69841234183e-15, -7.69938192152e-17,             0, 277.504516602, -21.0162792206, 277.504516602, -21.0162792206, 69.1166381836, -23.0664024353, -69.1166381836, 23.0664024353, 4515.63916016, 2711.49633789, 4515.63916016, 2711.49633789,             6,             0, -3.50541210324e-17, -0.0390430688858,             0,             0,             0,             0,             0, 2.19193597904e-15,             0,             0,             0,             0,             0, 2.19193661431e-15, -0.0815204158425, 0.0603820197284, 0.0815204158425, -0.0603820197284, 24.0714702606, 24.0192680359, 24.0714702606, 24.0192680359, 49.0620536804, 0.0459325090051, -0.0459325090051, -4.2907169686e-15,             1, 119.884132385,           120, 119.884132385, 49.0617637634, 46.1519088745, 49.0617637634, 46.1519088745, 49.0620536804, 49.0617637634, 46.1519088745, 65.7126235962, 49.0617637634, 46.1519088745, 3.51115008972e-16,             0, 0.045876968652, -0.0256391130388, -0.045876968652, 0.0256391130388, 0.837187588215, 0.837809801102, -0.837187588215, -0.837809801102, -3.50541210324e-17, 0.83763885498, 0.837468445301,             0, -0.83763885498, -0.837468445301, -5.55111512313e-17, 5.55111512313e-17, -5.55111512313e-17, 5.55111512313e-17, -0.00145960052032, 0.317150264978, 0.32388228178,             0, 0.317150264978, 0.32388228178
