time,Vx_L1,Vx_R1,Vx_L2,Vx_R2,Vx_SM,Pbk_Con
1.201999999999978,69.52256069756594,69.51723786680074,69.89351105698957,69.89061522837581,69.55767976584825,0
1.202999999999978,69.5225624567683,69.51722725853936,69.89379439739678,69.89089131042505,69.55768073574778,0
1.203999999999978,69.52256420827017,69.51721979061767,69.8940076895838,69.89109918686079,69.55768185989126,0
1.204999999999978,69.52256633466025,69.51721274325263,69.89422198287349,69.89130807737304,69.55768331005662,0
1.205999999999978,69.52256976352633,69.51720401352307,69.89450877282282,69.89158770179158,69.55768576704695,0
1.206999999999978,69.52257279103195,69.51719797584008,69.89472466930376,69.89179825315807,69.55768800039174,0
1.207999999999978,69.52257621530754,69.51719238240852,69.89494158080505,69.8920098331372,69.55769055447112,0
1.208999999999978,69.52258140635449,69.5171856242342,69.89523187965754,69.89229306281209,69.55769447530273,0
1.209999999999978,69.52258577630259,69.51718108580695,69.89545041936978,69.89250633067103,69.55769780066342,0
1.210999999999977,69.52259056214336,69.51717700887558,69.89566998296901,69.89272063657585,69.55770144190362,0
1.211999999999977,69.52259759927672,69.51717230477284,69.89596382804919,69.8930075121532,69.55770680485162,0
1.212999999999977,69.52260337473348,69.5171693315565,69.89618503319083,69.89322352103432,69.55771120631341,0
1.213999999999977,69.52260958689993,69.51716683630762,69.89640726607516,69.89344057225983,69.55771591906532,0
1.214999999999977,69.52261855401171,69.51716426571825,69.89670467259504,69.89373111166952,69.55772270385121,0
1.215999999999977,69.52262579761811,69.51716291384103,69.89692854870029,69.89394986900464,69.557728166659,0
1.216999999999977,69.52263349230697,69.51716206150343,69.89715345125634,69.89416966763382,69.55773393660236,0
1.217999999999977,69.52264446326679,69.51716170390101,69.89745441228266,69.89446386590301,69.55774212462275,0
1.218999999999977,69.52265322975582,69.51716202901669,69.89768094869781,69.89468536229698,69.55774863521101,0
1.219999999999976,69.52266246269977,69.51716286835129,69.89790850549863,69.89490789406655,69.55775544909277,0
1.220999999999976,69.52267551239916,69.51716479868067,69.89821299300883,69.89520572457305,69.55776502311069,0
1.221999999999976,69.5226858559889,69.51716685482482,69.89844216295479,69.8954299342585,69.55777256902442,0
1.222999999999976,69.52269668098094,69.51716943817262,69.89867234198819,69.89565516824453,69.55778041481104,0
1.223999999999976,69.52271187520051,69.51717371277833,69.89898030519797,69.89595658191591,69.55779135969145,0
1.224999999999976,69.52272384305645,69.51717754828339,69.89921206449802,69.89618346225096,69.55779993011687,0
1.225999999999976,69.52273630525538,69.51718192254839,69.89944481630738,69.89641135080071,69.55780879745191,0
1.226999999999976,69.52275370179264,69.51718860074691,69.89975618127816,69.89671627660347,69.55782110012845,0
1.227999999999976,69.52276733519058,69.51719424973538,69.89999046848693,69.89694576877952,69.55783068589471,0
1.228999999999975,69.52278147431431,69.51720045194431,69.9002257261819,69.89717624807354,69.55784056615937,0
1.229999999999975,69.52280112328104,69.51720958517849,69.90054039590142,69.89748459371282,69.55785421581467,0
1.230999999999975,69.52281645764779,69.51721708399782,69.90077713238964,69.89771662313146,69.55786480938006,0
1.231999999999975,69.52283230713337,69.51722514262632,69.90101481219715,69.89794961388702,69.55787569555186,0
1.232999999999975,69.52285425026928,69.51723676628318,69.90133266710576,69.89826126649396,69.55789068370468,0
1.233999999999975,69.52287131461118,69.51724614457855,69.9015717575427,69.89849574329288,69.5579022792339,0
1.234999999999975,69.52288890142644,69.51725608748127,69.90181175914557,69.89873115105452,69.55791416597086,0
1.235999999999975,69.52291317139041,69.5172702294506,69.90213265818103,69.89904597793274,69.55793048629562,0
1.236999999999975,69.5229319878429,69.51728150354738,69.90237399124545,69.899282797469,69.55794307971323,0
1.237999999999975,69.52295133199182,69.51729334877065,69.90261619859211,69.89952051314667,69.55795596339651,0
1.238999999999974,69.52297795213667,69.51731002865566,69.90293998005487,69.89983836224546,69.55797361187481,0
1.239999999999974,69.52299853562664,69.51732320873745,69.90318342943016,69.90007740565558,69.55798720073767,0
1.240999999999974,69.52301965001423,69.51733696500581,69.90342771159345,69.90031730595835,69.55800107951598,0
1.241999999999974,69.52304863410737,69.51735620209159,69.90375419461172,69.90063800665001,69.55802005427833,0
1.242999999999974,69.5230709924367,69.51737129977117,69.90399961995732,69.90087914128942,69.55803463776205,0
1.243999999999974,69.52309388261466,69.51738697275245,69.90424583253191,69.90112108950011,69.55804951129953,0
1.244999999999974,69.52312523489272,69.51740876865084,69.90457481848546,69.90144445333918,69.55806981279838,0
1.245999999999974,69.52314936867752,69.5174257837252,69.90482206662368,69.90168753350731,69.55808539175681,0
1.246999999999974,69.52317403316275,69.51744337071699,69.90507005263204,69.90193137999289,69.55810126142163,0
1.247999999999973,69.52320774824675,69.51746771309449,69.90540132693893,69.90225720189429,69.55812289223684,0
1.248999999999973,69.52323365122604,69.51748664056748,69.90565023292146,69.90250206949952,69.55813946921637,0
1.249999999999973,69.5232600815543,69.51750613710132,69.90589982416306,69.90274765263325,69.55815633792612,0
1.250999999999973,69.52329614498046,69.51753301688531,69.90623315783724,69.90307571188569,69.5581793026753,0
1.251999999999973,69.52332380379403,69.51755383981579,69.90648354660246,69.90332219770423,69.55819688169146,0
1.252999999999973,69.52335198593673,69.51757523043845,69.90673456485867,69.9035693448126,69.55821475398504,0
1.253999999999973,69.5233903724954,69.51760462261663,69.90706971626112,69.90389940659073,69.55823905940012,0
1.254999999999973,69.52341976591546,69.51762731951548,69.90732140358136,69.90414733108194,69.55825764608353,0
1.255999999999973,69.52344967808067,69.5176505750851,69.9075736620995,69.90439585978319,69.55827652799962,0
1.256999999999972,69.52349035815851,69.5176824501948,69.90791037853721,69.904727676679,69.55830218279716,0
1.257999999999972,69.52352146242737,69.5177069978956,69.90816317254297,69.90497685150451,69.5583217840654,0
1.258999999999972,69.52355307386137,69.51773209370901,69.90841647721368,69.90522657085244,69.55834168304109,0
